Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
2019772,0.11,0.93,-0.4,-2.66,0.85,-1.06,-0.05,0.99,0.2,-0.96,-1.7,-2.27,0.95,-0.05,-0.3,5.68,2.08,-2.93,-238.729675,1280.7522,354.729279,-241.85022,982.102966,345.177551,-240.28978,954.195862,358.5285,-236.836014,1331.09155,345.7582,-242.284317,1226.84814,357.657623,-238.38501,1070.02673,341.85965,-241.5983,1176.83032,356.425,-238.4925,1042.23279,335.7315,-239.083908,1124.35547,352.944855,-234.892,1376.62939,320.049042
2019782,0.11,0.93,-0.41,-2.82,1.38,-1.37,-0.05,0.98,0.21,-0.95,-1.37,-1.96,0.95,-0.05,-0.31,5.43,1.95,-2.99,-238.80899,1280.79456,354.567627,-241.947113,982.097046,345.012024,-240.363892,954.209839,358.4307,-236.868073,1331.089,345.551025,-234.694458,1376.63586,320.071777,-242.346329,1226.84875,357.5067,-238.4481,1070.047,341.762848,-241.612976,1176.82935,356.3224,-238.471024,1042.20435,335.5403,-239.197968,1124.343,352.7389
2019792,0.11,0.93,-0.41,-3.23,1.11,-1.84,-0.04,0.98,0.21,-1.18,-1.15,-2.53,0.95,-0.05,-0.31,5.43,1.95,-2.99,-238.900635,1280.77124,354.319336,-242.042816,982.0841,344.877319,-236.879211,1331.156,345.339233,-240.396408,954.1948,358.347656,-234.7673,1376.63733,319.8735,-242.3655,1226.9364,357.322479,-238.502609,1070.03833,341.684143,-241.748154,1176.802,356.046356,-238.574417,1042.19189,335.393524,-239.30043,1124.28882,352.448639
2019801,0.11,0.93,-0.41,-3.34,1.08,-1.63,-0.04,0.98,0.21,-0.93,-1.05,-2.2,0.95,-0.05,-0.31,5.49,1.83,-3.05,-238.92511,1280.76428,354.2332,-242.075638,982.085,344.746063,-236.977585,1331.14453,345.143463,-240.430771,954.171631,358.180847,-234.758286,1376.6416,319.666443,-242.415756,1226.90686,357.156464,-238.565369,1070.08679,341.5447,-241.782257,1176.9187,355.915527,-238.589615,1042.21118,335.260284,-239.302948,1124.35681,352.417755
2019812,0.12,0.93,-0.4,-3.1,1.26,-1.99,-0.05,0.98,0.21,-0.6,-0.8,-2.47,0.95,-0.05,-0.31,5.37,2.01,-3.17,-242.147369,982.079834,344.604553,-238.911972,1280.80066,354.063232,-240.559082,954.14386,358.034454,-236.9131,1331.15649,345.038361,-234.681427,1376.6615,319.5412,-242.49762,1226.90955,357.0356,-238.692352,1070.09912,341.419647,-241.886551,1176.9397,355.671051,-239.3953,1124.34961,352.207855,-238.686371,1042.22192,335.3175
2019822,0.12,0.93,-0.4,-2.81,1.08,-1.69,-0.05,0.98,0.21,-0.24,-0.44,-1.88,0.95,-0.05,-0.31,5.37,2.01,-3.17,-242.217346,982.054749,344.467438,-238.938232,1280.80408,353.922974,-240.655624,954.184143,357.849823,-236.988251,1331.12781,344.8497,-234.7159,1376.69775,319.3658,-242.510834,1226.933,356.8764,-238.692413,1070.10913,341.276947,-241.919708,1176.91357,355.517731,-239.499741,1124.32666,352.083832,-238.7397,1042.30359,335.181854
2019832,0.11,0.93,-0.41,-2.15,0.96,-1.79,-0.05,0.98,0.21,-0.28,-0.42,-2.04,0.95,-0.05,-0.31,5.07,2.2,-3.23,-238.992386,1280.80127,353.718536,-242.330872,982.053955,344.327118,-234.703644,1376.67883,319.207245,-240.769821,954.1786,357.642761,-236.99147,1331.135,344.750671,-242.539032,1226.93494,356.6955,-241.968445,1176.943,355.409576,-238.801743,1070.05383,341.180969,-239.50296,1124.29016,351.9596,-238.832,1042.28284,335.140747
2019841,0.12,0.94,-0.41,-2.53,1.42,-2.24,-0.05,0.98,0.22,-0.56,-0.47,-1.67,0.95,-0.05,-0.31,5,2.32,-3.23,-239.01535,1280.78357,353.549255,-234.661469,1376.68457,319.097534,-242.378662,982.051758,344.2345,-237.0395,1331.1488,344.590973,-242.570923,1226.93433,356.5886,-241.292648,954.1741,357.101135,-238.862183,1070.138,340.958832,-242.0418,1176.90283,355.1958,-239.571579,1124.3186,351.818939,-238.838577,1042.30566,335.074554
2019852,0.11,0.94,-0.41,-2.46,1.33,-2.34,-0.05,0.99,0.21,-0.47,-0.36,-1.68,0.95,-0.05,-0.31,5,2.32,-3.11,-239.0455,1280.76917,353.4591,-242.45816,982.058044,344.0693,-234.70871,1376.72888,318.9819,-237.056564,1331.14648,344.478943,-241.085281,954.200867,357.2462,-242.560776,1226.88989,356.453949,-238.889862,1070.11707,340.8331,-242.074615,1176.8761,355.076874,-239.6248,1124.26367,351.702759,-238.870483,1042.17163,334.69043
2019861,0.12,0.93,-0.41,-2.37,1.53,-2.37,-0.05,0.99,0.21,-0.4,-0.29,-1.74,0.95,-0.05,-0.31,4.58,2.38,-3.11,-242.53772,982.0896,343.8657,-239.0984,1280.78284,353.287018,-234.64035,1376.69824,318.8885,-237.045563,1331.16406,344.378632,-241.151962,954.1737,357.0945,-242.606857,1226.93152,356.320251,-242.120834,1176.86768,354.956146,-238.961624,1070.12354,340.645844,-239.662628,1124.25232,351.5801,-238.92981,1042.331,334.8699
2019872,0.11,0.93,-0.4,-2.47,2.03,-2.38,-0.05,0.98,0.21,-0.5,-0.39,-1.72,0.95,-0.05,-0.3,4.33,2.32,-3.11,-239.0179,1280.766,353.223083,-242.51767,982.0818,343.770874,-234.600876,1376.73547,318.744171,-237.040573,1331.15662,344.2405,-241.1835,954.1923,356.9742,-242.604019,1226.93616,356.198944,-242.096542,1176.88977,354.8515,-239.009918,1070.16162,340.492828,-239.652161,1124.31934,351.42392,-238.946259,1042.24951,334.545135
2019882,0.11,0.93,-0.41,-2.53,1.9,-2.11,-0.05,0.98,0.21,-0.43,-0.44,-1.7,0.95,-0.05,-0.3,4.09,2.32,-3.17,-234.542908,1376.72107,318.641174,-239.073853,1280.79846,353.0528,-237.017746,1331.18,344.0606,-242.548431,982.068,343.623474,-241.243927,954.188049,356.849243,-242.591934,1226.91626,356.053528,-242.1247,1176.89075,354.6897,-239.015259,1070.10876,340.346222,-239.707245,1124.32642,351.34433,-238.983932,1042.3269,334.584961
2019892,0.11,0.93,-0.4,-2.92,1.71,-1.92,-0.05,0.98,0.21,-0.43,-0.6,-1.63,0.95,-0.05,-0.3,4.03,2.32,-3.17,-239.03447,1280.7616,352.973572,-234.500092,1376.717,318.56,-236.984909,1331.14478,343.971222,-242.617828,982.1052,343.487762,-241.253128,954.176147,356.706573,-242.579941,1226.92566,355.90033,-242.125244,1176.86145,354.6211,-238.989914,1070.11731,340.285583,-239.6762,1124.38049,351.183655,-239.029633,1042.29541,334.430725
2019902,0.11,0.93,-0.4,-3.2,1.51,-1.75,-0.05,0.98,0.2,-0.56,-0.64,-1.59,0.95,-0.04,-0.3,4.27,2.26,-2.93,-239.093933,1280.79248,352.8511,-234.450821,1376.71509,318.4765,-236.976532,1331.132,343.909943,-241.265625,954.2319,356.6223,-242.61998,982.1108,343.392822,-242.586517,1226.94592,355.788544,-242.1529,1176.86121,354.453278,-239.723724,1124.41553,351.1179,-239.047745,1070.18481,340.0977,-239.101028,1042.3219,334.306061
2019912,0.11,0.93,-0.4,-3.06,1.34,-1.57,-0.05,0.98,0.21,-0.5,-0.99,-1.69,0.95,-0.05,-0.3,4.58,2.2,-2.93,-239.04126,1280.79224,352.7622,-242.652924,982.138733,343.2734,-234.391953,1376.73535,318.365417,-241.246811,954.243652,356.545044,-236.9502,1331.14417,343.8116,-242.600525,1226.92969,355.7355,-242.155533,1176.83948,354.357574,-239.0432,1070.17773,340.029816,-239.702423,1124.37744,351.0412,-239.106781,1042.31482,334.198
2019922,0.11,0.93,-0.4,-3.56,1.46,-1.69,-0.05,0.98,0.21,-0.5,-0.85,-1.46,0.95,-0.05,-0.31,4.76,2.14,-2.81,-239.034058,1280.82239,352.6687,-241.271973,954.241638,356.5034,-242.681122,982.1799,343.122833,-234.400192,1376.73438,318.272339,-236.902176,1331.16174,343.708,-242.603348,1226.952,355.584351,-242.179138,1176.88062,354.259125,-239.077744,1070.18408,339.863129,-239.705734,1124.37781,350.9503,-239.1211,1042.29956,334.1295
2019932,0.11,0.93,-0.4,-3.41,1.39,-1.55,-0.05,0.98,0.21,-0.58,-0.66,-1.56,0.95,-0.04,-0.3,4.88,2.14,-2.81,-239.054474,1280.85229,352.598969,-242.719666,982.186462,343.045074,-241.272552,954.252747,356.4064,-234.3584,1376.77332,318.2046,-236.915451,1331.19763,343.656,-242.651047,1226.95117,355.519257,-242.173721,1176.89,354.190155,-239.1172,1070.19006,339.780884,-239.7359,1124.35327,350.81488,-239.144012,1042.34375,333.967529
2019942,0.11,0.93,-0.41,-3.25,1.73,-1.57,-0.05,0.98,0.21,-0.47,-0.74,-1.42,0.95,-0.04,-0.3,4.88,2.38,-2.81,-239.027725,1280.87793,352.504028,-242.712067,982.1933,342.971832,-241.289764,954.241,356.368378,-234.38356,1376.77966,318.1263,-236.914291,1331.23218,343.5811,-242.596863,1226.988,355.4418,-242.199982,1176.90869,354.0768,-239.18042,1070.19275,339.660034,-239.727524,1124.40454,350.777954,-239.158249,1042.32825,333.862457
2019952,0.11,0.93,-0.4,-2.7,1.54,-1.54,-0.05,0.98,0.21,-0.72,-0.48,-1.52,0.95,-0.04,-0.3,4.82,2.5,-2.75,-239.018066,1280.88086,352.402283,-242.680374,982.2124,342.877319,-241.230743,954.2545,356.322845,-236.861923,1331.199,343.4872,-234.314011,1376.78638,318.039551,-242.611038,1226.99048,355.354553,-242.148972,1176.92847,353.988342,-239.187149,1070.1355,339.627075,-239.685684,1124.411,350.82196,-239.226578,1042.34216,333.793365
2019962,0.11,0.93,-0.41,-2.48,1.45,-1.63,-0.05,0.98,0.2,-0.61,-0.47,-1.46,0.95,-0.04,-0.3,4.76,2.69,-2.81,-239.017914,1280.84778,352.356079,-242.693359,982.1569,342.7898,-241.224579,954.2159,356.242218,-234.302032,1376.76172,317.987244,-236.804855,1331.16626,343.443085,-242.611771,1226.95764,355.240234,-242.136429,1176.9082,353.913879,-239.154526,1070.15771,339.5254,-239.703308,1124.42578,350.6277,-239.239639,1042.28906,333.692169
2019972,0.11,0.93,-0.4,-2.34,1.38,-1.72,-0.05,0.98,0.2,-0.53,-0.62,-1.37,0.95,-0.04,-0.3,4.64,2.56,-2.81,-238.957123,1280.7998,352.258423,-242.681564,982.126648,342.699249,-241.2271,954.18866,356.166138,-236.770889,1331.14587,343.3565,-234.205261,1376.71057,317.913483,-242.5813,1226.93579,355.1618,-242.1246,1176.8894,353.831421,-239.194489,1070.13123,339.4289,-239.722061,1124.37488,350.5232,-239.23381,1042.25525,333.500244
2019982,0.11,0.93,-0.41,-2.78,1.42,-1.81,-0.05,0.98,0.21,-0.6,-0.34,-0.94,0.95,-0.04,-0.31,4.7,2.5,-2.75,-238.910065,1280.82483,352.192566,-234.109756,1376.7356,317.909454,-242.708862,982.1128,342.6184,-236.7393,1331.12219,343.284515,-241.2178,954.1866,356.133148,-242.595581,1226.9248,355.104828,-242.118088,1176.88647,353.788269,-239.201172,1070.1416,339.3163,-239.737289,1124.32544,350.4504,-239.277588,1042.183,333.279846
2019992,0.11,0.93,-0.41,-2.85,1.26,-1.9,-0.06,0.98,0.21,-0.61,0.12,-1.02,0.95,-0.05,-0.3,4.76,2.44,-2.69,-238.915848,1280.8,352.1631,-242.663712,982.143738,342.568054,-241.257767,954.217651,356.031281,-234.160126,1376.69324,317.812,-236.771927,1331.13879,343.226318,-242.588242,1226.93188,355.0845,-242.128647,1176.91736,353.72998,-239.211716,1070.10828,339.2896,-239.739044,1124.354,350.427582,-239.279129,1042.20581,333.1492
2020002,0.11,0.93,-0.41,-3.23,1.57,-1.84,-0.06,0.98,0.21,-0.71,0.21,-0.87,0.95,-0.05,-0.3,4.76,2.44,-2.69,-238.864975,1280.82666,352.158234,-242.696213,982.124939,342.500732,-234.056137,1376.77808,317.794281,-241.144043,954.3125,356.011932,-236.733826,1331.174,343.15448,-242.552231,1226.94507,354.992859,-239.210388,1070.18591,339.170715,-242.118668,1176.87415,353.6482,-239.64595,1124.38367,350.48233,-239.19249,1042.24243,333.0542
2020012,0.11,0.93,-0.41,-3.11,1.71,-2.19,-0.06,0.98,0.2,-0.63,-0.13,-0.46,0.95,-0.05,-0.3,4.7,2.44,-2.56,-238.84108,1280.823,352.0514,-234.042648,1376.83,317.709869,-242.7106,982.1822,342.395172,-241.2075,954.3154,355.9472,-236.68367,1331.18237,343.1039,-242.525284,1226.94714,354.9245,-242.0752,1176.90674,353.620117,-239.122543,1070.197,339.1561,-239.692459,1124.3634,350.328217,-239.213486,1042.20215,332.8979
2020022,0.11,0.93,-0.41,-3.52,2.1,-2.35,-0.05,0.98,0.2,-0.8,0.04,-0.6,0.95,-0.04,-0.31,4.39,2.5,-2.38,-238.842377,1280.81555,352.008026,-242.723328,982.173645,342.3261,-233.963089,1376.76062,317.6583,-241.2274,954.2812,355.873,-236.677856,1331.14563,343.048431,-242.510513,1226.94641,354.856567,-239.167709,1070.14258,339.06665,-242.049179,1176.9093,353.59494,-239.7483,1124.26929,350.167725,-239.229736,1042.0979,332.7771
2020032,0.11,0.93,-0.41,-3.37,2.04,-2.25,-0.06,0.98,0.21,-0.67,-0.26,-0.4,0.95,-0.04,-0.31,4.39,2.5,-2.38,-238.819168,1280.805,351.980225,-242.694977,982.1502,342.275818,-241.213684,954.291748,355.80368,-234.088135,1376.72009,317.53894,-236.685059,1331.13672,343.009064,-242.506546,1226.86072,354.788361,-242.032532,1176.86792,353.516785,-239.089188,1070.17786,339.027466,-239.700882,1124.29712,350.08432,-239.1719,1042.12207,332.8085
2020042,0.11,0.93,-0.41,-3.48,1.56,-1.65,-0.05,0.98,0.21,-0.6,-0.31,-0.37,0.95,-0.04,-0.31,4.21,2.62,-2.32,-238.812012,1280.7771,351.9255,-242.69194,982.125732,342.23056,-241.1869,954.2436,355.766632,-234.034714,1376.69067,317.508331,-236.648026,1331.10913,342.9886,-242.47818,1226.84949,354.765472,-239.112854,1069.99646,338.967438,-242.027023,1176.79944,353.483917,-239.145935,1042.05,332.552063,-239.73317,1124.22559,350.0339
2020052,0.11,0.93,-0.4,-3.14,1.21,-1.37,-0.05,0.98,0.21,-0.63,-0.47,-0.49,0.95,-0.04,-0.3,4.27,2.5,-2.14,-238.784164,1280.74683,351.886719,-242.681412,982.085,342.1816,-233.948044,1376.7,317.504425,-241.13298,954.2129,355.731384,-236.610275,1331.06885,342.9237,-242.477509,1226.81506,354.7183,-241.98085,1176.81763,353.429657,-239.111588,1069.98987,338.9041,-239.0613,1042.002,332.495453,-239.662216,1124.19336,349.953247
2020062,0.11,0.93,-0.4,-3.49,1.14,-1.25,-0.05,0.98,0.2,-0.96,-0.47,-0.82,0.95,-0.04,-0.3,4.27,2.5,-2.14,-238.766373,1280.72937,351.862732,-242.62767,982.093567,342.1462,-233.9193,1376.689,317.483765,-241.112549,954.216064,355.648651,-236.6355,1331.071,342.888184,-242.467545,1226.8363,354.65,-242.010849,1176.796,353.352936,-239.066025,1069.99585,338.840668,-239.128738,1042.09058,332.466461,-239.720322,1124.21887,349.937836
2020072,0.11,0.93,-0.4,-3.28,1.3,-1.3,-0.05,0.99,0.2,-0.91,-0.66,-0.78,0.95,-0.04,-0.31,4.58,2.44,-2.14,-238.7693,1280.73376,351.76944,-233.925522,1376.665,317.459229,-241.091721,954.2381,355.6146,-242.569229,982.106445,342.1417,-236.628952,1331.05042,342.858948,-242.446365,1226.84253,354.607117,-241.981277,1176.81311,353.363342,-239.10791,1069.99158,338.798645,-239.0601,1042.08179,332.481018,-239.704987,1124.24121,349.8664
2020083,0.11,0.93,-0.4,-3.67,1.51,-1.31,-0.05,0.98,0.2,-1.05,-0.63,-0.74,0.95,-0.04,-0.31,4.64,2.38,-2.08,-238.701111,1280.756,351.760742,-233.878937,1376.66663,317.4066,-242.593872,982.1014,342.0905,-241.1122,954.2342,355.584747,-236.574432,1331.03467,342.853,-242.416138,1226.83557,354.590759,-241.952728,1176.81226,353.2974,-238.997131,1070.01514,338.816071,-239.115738,1042.101,332.430817,-239.69986,1124.24719,349.756042
2020092,0.11,0.93,-0.41,-3.93,1.59,-1.63,-0.05,0.98,0.2,-0.89,-0.51,-0.38,0.95,-0.04,-0.31,4.7,2.38,-1.95,-238.731033,1280.72937,351.70697,-233.880432,1376.67688,317.3536,-242.545868,982.1155,342.024048,-241.011826,954.2738,355.574738,-236.585464,1331.03125,342.8068,-242.415756,1226.83667,354.534271,-239.0533,1070.07556,338.744873,-241.9057,1176.82861,353.283264,-239.150681,1042.28235,332.743378,-239.581161,1124.2616,349.841431
