Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
1842403,0.05,0.99,-0.19,-3.75,2.91,-2.27,-0.06,0.99,0.15,-1.22,0.92,-0.72,0.95,-0.03,-0.3,3.36,2.14,-2.87,-235.13147,1279.67175,348.829224,-242.993378,975.1772,334.11142,-230.81337,1378.25586,319.534363,-240.9673,940.224854,347.69104,-233.420975,1330.51733,342.2353,-239.3944,1175.92859,348.073883,-239.206512,1226.03931,349.7237,-237.4977,1122.8739,342.286,-238.132416,1069.293,331.22757,-238.937653,1033.83765,326.619324
1842413,0.04,0.99,-0.19,-3.54,2.84,-2.17,-0.06,0.99,0.16,-1.08,0.82,-0.7,0.95,-0.03,-0.3,3.42,2.26,-2.81,-235.077744,1279.67322,348.7982,-242.964,975.177368,334.058228,-240.930984,940.244446,347.670563,-230.796265,1378.29541,319.496033,-233.40062,1330.5061,342.218658,-239.354477,1175.94543,347.991455,-239.190857,1226.04541,349.689362,-237.4344,1122.91333,342.253265,-238.160889,1069.36133,331.102264,-238.923431,1033.85938,326.585632
1842424,0.04,0.99,-0.2,-3.46,2.56,-2.07,-0.06,0.99,0.16,-1.08,1.01,-0.81,0.95,-0.03,-0.3,3.6,2.26,-2.81,-242.923141,975.1661,333.9639,-234.998032,1279.65039,348.7034,-240.900482,940.2035,347.597961,-230.7113,1378.28455,319.3702,-233.363342,1330.496,342.0509,-239.3036,1175.96484,347.899841,-239.167282,1226.02356,349.556824,-237.407043,1122.93225,342.166779,-238.094482,1069.396,330.980621,-238.831909,1033.8717,326.48703
1842434,0.05,1,-0.19,-3.16,2.32,-1.86,-0.06,0.99,0.16,-0.97,0.7,-0.85,0.95,-0.03,-0.3,3.6,2.2,-2.75,-242.923141,975.1661,333.9639,-234.998032,1279.65039,348.7034,-240.900482,940.2035,347.597961,-230.7113,1378.28455,319.3702,-233.363342,1330.496,342.0509,-239.3036,1175.96484,347.899841,-239.167282,1226.02356,349.556824,-237.407043,1122.93225,342.166779,-238.094482,1069.396,330.980621,-238.831909,1033.8717,326.48703
1842443,0.05,0.99,-0.2,-2.88,2.33,-2.02,-0.06,0.99,0.16,-0.88,0.79,-0.89,0.95,-0.03,-0.3,3.6,2.08,-2.75,-234.974075,1279.60938,348.640839,-242.939621,975.1254,333.888062,-230.682144,1378.25037,319.290527,-240.8935,940.2062,347.5405,-233.295166,1330.48218,342.043884,-239.288361,1175.96619,347.859344,-239.11087,1226.02856,349.5273,-237.363617,1122.91711,342.132568,-238.119232,1069.45667,331.005676,-238.911072,1033.79907,326.463379
1842455,0.05,1,-0.2,-3.17,2.34,-2.06,-0.06,0.99,0.15,-1.02,0.7,-0.69,0.95,-0.03,-0.31,3.78,1.95,-2.62,-234.945267,1279.58875,348.5307,-242.945389,975.093262,333.801331,-240.8754,940.2008,347.4366,-233.303528,1330.39343,341.908752,-239.28714,1175.92969,347.760864,-239.109528,1226.02014,349.411224,-237.38121,1122.88257,341.9547,-230.865463,1378.15015,319.019043,-238.1048,1069.29724,330.930267,-238.8791,1033.78015,326.3773
1842464,0.04,0.99,-0.19,-3,2.44,-2.01,-0.06,0.99,0.16,-0.93,0.69,-0.66,0.95,-0.03,-0.31,3.78,1.95,-2.62,-235.001343,1279.60425,348.483765,-243.0045,975.1076,333.755066,-240.877426,940.218933,347.4398,-233.3349,1330.43811,341.8379,-239.2533,1175.91626,347.695374,-239.14473,1226.008,349.353668,-237.449921,1122.8822,341.947083,-230.8754,1378.20386,318.960236,-238.137,1069.35437,330.871918,-238.856873,1033.77771,326.390656
1842474,0.05,1,-0.19,-3.23,2.39,-1.99,-0.06,0.99,0.16,-1.04,0.46,-0.56,0.95,-0.03,-0.3,3.91,2.08,-2.69,-234.989212,1279.67151,348.4176,-240.9036,940.222656,347.394531,-243.019623,975.132446,333.7087,-233.369537,1330.46924,341.752319,-239.191727,1226.004,349.278625,-239.279175,1175.89478,347.687958,-237.431671,1122.92139,341.9776,-230.880127,1378.23145,318.89566,-238.202881,1069.22156,330.7989,-238.920471,1033.77173,326.3216
1842484,0.05,0.99,-0.2,-2.9,2.24,-1.94,-0.06,0.99,0.16,-0.88,0.54,-0.5,0.95,-0.03,-0.3,3.91,2.26,-2.69,-235.022186,1279.66821,348.323425,-243.040451,975.1609,333.68396,-240.982361,940.248352,347.3459,-233.3163,1330.48914,341.707,-230.7837,1378.29724,318.911224,-239.177261,1226.01892,349.236084,-239.284286,1175.90808,347.641418,-237.429062,1122.9082,341.874146,-238.284653,1069.23975,330.698,-238.951141,1033.72351,326.335052
1842494,0.05,0.99,-0.2,-2.83,2.33,-1.9,-0.06,0.99,0.16,-1.05,0.34,-0.88,0.95,-0.03,-0.3,3.91,2.26,-2.69,-234.9748,1279.69861,348.297668,-240.9841,940.2382,347.3018,-243.050735,975.201,333.641785,-233.368729,1330.5188,341.656281,-230.8197,1378.30383,318.842224,-239.1873,1226.05664,349.146759,-239.277832,1175.94067,347.575256,-237.413437,1122.94873,341.8283,-238.2521,1069.32874,330.663727,-238.91069,1033.76721,326.269318
1842504,0.05,1,-0.19,-3.07,2.24,-1.91,-0.06,0.99,0.15,-1.14,0.48,-0.65,0.95,-0.03,-0.3,3.91,2.26,-2.56,-235.0153,1279.73254,348.237366,-243.073975,975.2062,333.5974,-240.940781,940.2636,347.26712,-233.350754,1330.5061,341.61496,-230.779541,1378.335,318.782867,-239.154846,1226.072,349.109833,-239.293289,1175.97607,347.560547,-237.409912,1123.05945,341.722565,-238.847168,1033.88892,326.227844,-238.204727,1069.28052,330.612183
