Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
448901,0.09,0.99,-0.2,-2.84,2.72,-2.66,-0.06,0.98,0.17,2.43,1.31,0.15,0.97,-0.04,-0.21,5,3.36,-2.62,-280.532745,1268.24585,333.4533,-276.446167,1320.70874,329.021576,-280.838623,1217.148,332.43338,-282.133362,1015.50549,306.19342,-273.818085,1371.93713,322.769775,-270.2751,1421.517,303.023682,-279.8301,974.579834,316.0759,-281.976532,1113.66931,322.386627,-280.56488,1165.04211,326.598358,-282.3457,1067.3562,307.638184
448911,0.09,0.99,-0.2,-2.78,3.78,-2.94,-0.06,0.98,0.17,2.8,2.05,0.53,0.97,-0.04,-0.21,4.88,3.48,-2.56,-280.6394,1268.09961,333.460663,-280.9418,1217.03345,332.461975,-276.574463,1320.58777,329.054443,-273.884979,1371.84155,322.81842,-282.207458,1015.4397,306.1687,-270.367126,1421.413,303.11264,-279.9585,974.4204,316.083282,-282.098,1113.5719,322.3132,-280.648346,1164.8894,326.616577,-282.3865,1067.26978,307.654358
448922,0.09,0.99,-0.21,-1.6,5.54,-2.43,-0.07,0.99,0.15,2.59,1.21,0.29,0.96,-0.04,-0.2,4.58,3.66,-2.44,-280.6988,1268.02759,333.471527,-280.99585,1216.94739,332.4336,-276.66626,1320.49329,329.124237,-282.286377,1015.36945,306.114868,-273.9562,1371.74719,322.906464,-270.493042,1421.2998,303.2105,-279.970978,974.3966,316.078522,-282.138275,1113.50134,322.271362,-280.7866,1164.75916,326.6043,-282.452728,1067.19385,307.607544
448932,0.1,0.98,-0.2,-2.26,5.22,-2.74,-0.06,0.98,0.18,3.34,2.41,1.2,0.96,-0.04,-0.2,4.21,3.78,-2.38,-280.761658,1267.94678,333.520233,-281.0224,1216.86658,332.480255,-276.685181,1320.40674,329.1702,-282.36557,1015.28217,306.109955,-273.994263,1371.68494,323.010834,-270.5537,1421.20081,303.295654,-280.0977,974.2673,316.078949,-282.1471,1113.42017,322.260284,-280.7768,1164.69543,326.614746,-282.493835,1067.17139,307.597534
448942,0.09,0.99,-0.2,-2.2,5.89,-2.59,-0.06,0.99,0.17,3.23,3.14,1.3,0.97,-0.04,-0.2,3.78,4.03,-2.32,-281.070862,1216.77563,332.46936,-280.8431,1267.8606,333.554962,-276.791138,1320.284,329.243164,-282.41925,1015.2287,306.058258,-270.6586,1421.16919,303.4575,-274.109863,1371.60608,323.116241,-280.11438,974.2593,316.060577,-282.236542,1113.31262,322.213348,-282.533569,1067.07532,307.57077,-280.801147,1164.60913,326.6202
448954,0.09,0.99,-0.21,-1.37,6.29,-2.48,-0.06,0.99,0.17,3.61,4.07,1.85,0.97,-0.04,-0.2,3.42,4.27,-2.26,-281.111328,1216.68359,332.469666,-280.8602,1267.73669,333.575134,-274.188873,1371.52515,323.1522,-276.8271,1320.20911,329.282074,-282.415558,1015.14545,306.026581,-270.731079,1421.053,303.625549,-280.161255,974.131,316.038483,-282.294128,1113.25354,322.234436,-282.509155,1067.0022,307.504059,-280.834747,1164.495,326.644257
448962,0.08,0.99,-0.21,-0.98,7.09,-2.61,-0.06,0.98,0.17,3.5,3.84,1.28,0.99,-0.04,-0.2,2.93,4.21,-2.38,-281.159363,1216.55,332.448181,-280.858734,1267.66614,333.620972,-276.851349,1320.1073,329.306122,-282.435028,1015.10535,305.952637,-274.2037,1371.44824,323.333923,-270.835144,1420.973,303.6754,-280.133881,974.128,316.020935,-282.23465,1113.23608,322.194855,-282.563568,1066.95911,307.4964,-280.7971,1164.44751,326.56427
448973,0.09,0.99,-0.2,-0.9,7.55,-2.72,-0.07,0.97,0.19,4.98,2.66,1.59,0.98,-0.04,-0.21,2.44,4.15,-2.44,-281.087616,1216.45251,332.491577,-280.8957,1267.541,333.657471,-276.82486,1319.97217,329.384155,-282.430359,1014.97205,305.909821,-270.8946,1420.91333,303.837341,-274.1767,1371.35913,323.459839,-280.1463,974.029968,315.978577,-282.229523,1113.09375,322.101776,-282.549042,1066.88721,307.462677,-280.865784,1164.37842,326.606567
448982,0.08,1,-0.2,-1.22,7.11,-2.85,-0.07,1,0.16,3.76,5.7,2.01,0.98,-0.04,-0.2,2.26,4.46,-2.38,-276.868622,1319.86218,329.5012,-281.086029,1216.34583,332.468353,-280.8731,1267.42371,333.723022,-282.3974,1014.86951,305.85202,-270.936218,1420.81665,304.036377,-274.184784,1371.273,323.580963,-280.803,1164.35535,326.732422,-280.0333,973.9638,315.977875,-282.168,1113.04077,322.171844,-282.5166,1066.8175,307.409424
448992,0.09,1,-0.21,-1.21,7.16,-2.94,-0.06,1,0.16,3.57,6,2.47,0.98,-0.04,-0.21,2.14,4.82,-2.32,-276.869629,1319.75269,329.626953,-281.0298,1216.24768,332.507965,-280.804321,1267.29858,333.772339,-282.415344,1014.78064,305.800354,-274.193085,1371.17236,323.714722,-270.963837,1420.64685,304.2203,-280.102631,973.910156,315.871,-282.1773,1112.9458,322.1087,-282.485718,1066.753,307.344177,-280.7583,1164.20911,326.5796
449002,0.09,0.99,-0.2,-0.21,8.29,-2.59,-0.07,0.99,0.16,3.45,6.96,2.39,0.99,-0.04,-0.21,1.83,4.82,-2.32,-276.884338,1319.67,329.746521,-281.063568,1216.129,332.5258,-280.836884,1267.18347,333.8678,-282.358826,1014.68048,305.778,-274.255676,1371.06091,323.849457,-271.03244,1420.59033,304.4078,-280.051117,973.770142,315.88385,-282.2282,1112.916,322.010345,-282.4931,1066.634,307.3645,-280.745026,1164.14807,326.603516
449013,0.09,0.99,-0.2,-1.56,8,-2.86,-0.06,0.99,0.16,3.77,7.35,2.73,0.97,-0.04,-0.22,1.4,4.7,-2.32,-276.922943,1319.49963,329.834381,-281.040771,1216.02625,332.554657,-280.836761,1267.07471,333.9261,-282.3705,1014.61261,305.7152,-271.079163,1420.55359,304.618469,-274.317352,1370.94788,324.0044,-280.739777,1164.06458,326.7783,-280.0489,973.694336,315.848877,-282.129059,1112.76624,322.069183,-282.446045,1066.57837,307.351685
449023,0.1,0.99,-0.21,-1.82,9.38,-3.05,-0.05,0.99,0.16,3.49,7.97,2.96,0.97,-0.04,-0.22,1.4,4.7,-2.32,-281.032379,1215.9137,332.5995,-276.916077,1319.42566,329.953033,-280.790131,1266.99768,334.021118,-282.327576,1014.54645,305.7087,-271.111664,1420.43738,304.802216,-274.386536,1370.84546,324.157349,-280.802734,1163.98035,326.7675,-279.9814,973.697754,315.794922,-282.103149,1112.70447,322.1139,-282.436,1066.498,307.3336
449033,0.1,1,-0.2,-2.24,9.7,-3.56,-0.03,1.03,0.14,3.85,7.45,2.88,0.97,-0.04,-0.22,1.22,4.88,-2.5,-280.965881,1215.84814,332.654816,-276.9048,1319.307,330.068,-280.740479,1266.88867,334.0913,-282.289673,1014.44739,305.63678,-274.436218,1370.69421,324.2737,-271.157043,1420.37573,304.984375,-279.907471,973.603333,315.76886,-282.1252,1112.58411,322.0216,-282.352631,1066.3772,307.313446,-280.68512,1163.87317,326.5173
449043,0.09,0.98,-0.21,-2.19,9.85,-3.72,-0.07,0.97,0.14,2.05,10.61,2.83,0.96,-0.04,-0.21,0.43,4.88,-2.44,-280.676971,1266.76123,334.15918,-280.865173,1215.70923,332.67627,-276.915833,1319.20764,330.1775,-282.1985,1014.37152,305.650848,-271.168884,1420.31079,305.188171,-274.402985,1370.58838,324.399475,-279.911469,973.518555,315.727264,-280.638733,1163.81274,326.755981,-281.983,1112.47009,322.0371,-282.2973,1066.223,307.247345
449054,0.09,0.99,-0.2,-1.66,10.14,-3.72,-0.06,0.99,0.15,3.28,9.64,3.56,0.96,-0.04,-0.21,0.43,4.88,-2.44,-280.6085,1266.62939,334.2492,-280.783081,1215.59021,332.75647,-276.822357,1319.102,330.301758,-282.1603,1014.26727,305.599731,-271.235168,1420.20972,305.449432,-274.4,1370.48767,324.526642,-279.7519,973.418,315.7054,-281.908783,1112.38879,322.057281,-282.266357,1066.172,307.276367,-280.5322,1163.61609,326.548157
449064,0.08,0.99,-0.2,-1.3,10.15,-3.7,-0.07,0.99,0.16,3.34,9.2,3.52,0.97,-0.03,-0.21,0.43,5.13,-2.38,-280.3711,1266.44958,334.41217,-276.613556,1318.911,330.4861,-280.5646,1215.42639,332.798737,-281.898773,1014.12695,305.5903,-271.1291,1420.12256,305.865051,-279.514557,973.2795,315.64035,-274.300964,1370.2937,324.8004,-282.003937,1066.05066,307.21936,-281.655,1112.22083,322.0061,-280.3617,1163.49158,326.5101
449074,0.08,1,-0.2,-2.17,8.83,-3.37,-0.05,1.03,0.15,3.38,8.48,3.39,0.98,-0.03,-0.21,0.18,5,-2.32,-280.3711,1266.44958,334.41217,-276.613556,1318.911,330.4861,-280.5646,1215.42639,332.798737,-281.898773,1014.12695,305.5903,-271.1291,1420.12256,305.865051,-279.514557,973.2795,315.64035,-274.300964,1370.2937,324.8004,-282.003937,1066.05066,307.21936,-281.655,1112.22083,322.0061,-280.3617,1163.49158,326.5101
449084,0.08,0.98,-0.21,-0.87,9.34,-3.35,-0.07,0.99,0.16,3.4,9.55,3.08,0.98,-0.03,-0.21,0.18,5,-2.32,-280.1468,1266.21326,334.5402,-280.249542,1215.203,332.904633,-276.380066,1318.70483,330.738647,-281.7258,1013.91876,305.492645,-271.119965,1419.918,306.248352,-279.340546,973.0776,315.5484,-274.124,1370.041,325.1346,-281.378845,1112.01221,322.047729,-281.8587,1065.8053,307.102051,-280.080566,1163.26733,326.546143
449094,0.07,1,-0.21,-0.95,9.32,-3.13,-0.07,1,0.15,3.46,8.51,3.47,0.98,-0.03,-0.22,0.37,4.82,-2.2,-280.0344,1266.12732,334.623932,-280.154724,1215.074,332.9776,-276.30368,1318.61646,330.8899,-281.5544,1013.8656,305.5049,-271.034271,1419.84412,306.524475,-274.0286,1369.9751,325.306671,-279.1306,973.0337,315.5122,-281.2243,1111.88647,322.065552,-281.704956,1065.72632,307.086853,-279.91983,1163.134,326.635864
449104,0.07,0.99,-0.22,-0.53,9.29,-2.94,-0.08,0.98,0.14,3.98,6.45,2.75,0.99,-0.03,-0.22,0.43,4.94,-2.2,-279.9647,1265.95251,334.695251,-276.203979,1318.50781,331.0328,-280.048584,1214.9563,333.003052,-281.503082,1013.74133,305.448853,-274.013336,1369.848,325.527435,-271.010742,1419.74475,306.6885,-279.070343,972.902832,315.4636,-281.156982,1111.7782,322.009338,-281.5895,1065.67761,307.081146,-279.796783,1162.9707,326.595856
449114,0.08,0.99,-0.21,-0.21,9.26,-3.01,-0.07,1,0.15,3.75,7.08,2.87,0.99,-0.03,-0.22,0.43,4.94,-2.2,-279.926025,1265.78345,334.808167,-279.9663,1214.83557,333.079,-276.144073,1318.37793,331.158142,-281.42276,1013.61676,305.360016,-271.119415,1419.636,306.860565,-273.9866,1369.74536,325.681549,-278.93924,972.824463,315.4351,-281.0624,1111.63062,321.993164,-281.5283,1065.50183,306.987671,-279.676178,1162.86365,326.58786
449125,0.08,0.98,-0.21,-1.83,8.01,-3,-0.06,1.03,0.13,3.27,7.94,3.2,0.99,-0.03,-0.22,0.61,4.82,-2.2,-279.856384,1265.66846,334.8757,-279.860657,1214.71362,333.097443,-276.0798,1318.26013,331.317749,-271.137451,1419.48047,307.080231,-281.324219,1013.55865,305.2906,-278.861816,972.759,315.351776,-273.9882,1369.61536,325.833435,-280.921051,1111.46082,321.927124,-281.464935,1065.3927,306.9524,-279.773621,1162.90222,326.298248
449135,0.08,0.99,-0.22,-0.34,9.27,-3.26,-0.06,1,0.14,3.11,7.87,3.07,0.97,-0.03,-0.22,0.73,4.7,-2.14,-279.773529,1265.54761,334.943329,-279.7724,1214.6333,333.1221,-271.1816,1419.47571,307.27356,-276.0483,1318.148,331.4033,-281.232819,1013.44458,305.287445,-273.9612,1369.52124,325.9711,-278.798218,972.709167,315.356445,-280.832947,1111.41711,321.954163,-281.289825,1065.34448,306.9792,-279.646881,1162.76184,326.3691
