Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
2888333,0,1,0.15,-0.37,3.14,-0.88,-0.04,1.01,0.01,2.82,0.49,-0.08,0.97,-0.05,-0.22,4.21,7.32,-2.56,-255.773163,1105.80737,315.4689,-252.726028,1406.037,324.199249,-250.622,1456.85681,322.486755,-248.824387,1509.16809,310.25882,-254.839462,1303.01611,321.490082,-255.967514,1353.91089,325.1256,-253.858521,1250.86279,315.20874,-253.358017,1154.53772,301.111633,-253.8723,1196.95679,309.598328,-256.290253,1062.33447,328.744568
2888343,0.01,1,0.15,-0.01,3.59,-0.53,-0.04,1.01,0.01,2.26,0.31,-0.24,0.97,-0.05,-0.22,3.97,6.96,-2.69,-255.764221,1105.68481,315.345062,-252.760941,1405.885,324.376038,-250.5727,1456.71021,322.769958,-248.873337,1509.06421,310.469727,-255.969635,1353.80359,325.704956,-254.862808,1302.86658,321.526276,-256.271332,1062.02075,328.717743,-253.861343,1250.78455,315.252777,-253.292068,1154.4364,301.059235,-253.815689,1196.91052,309.564331
2888353,0,1.01,0.15,-0.43,3.56,-0.72,-0.04,1.02,0.01,1.62,0.3,-0.4,0.98,-0.05,-0.23,3.85,6.71,-2.62,-255.742645,1105.60339,315.24765,-252.670944,1405.81458,324.5343,-248.81485,1508.97974,310.637421,-250.580048,1456.61072,322.898468,-255.923584,1353.72559,325.8165,-254.818878,1302.76453,321.6598,-253.215149,1154.39966,301.037781,-253.819565,1250.72766,315.3653,-253.820984,1196.82654,309.51178,-256.069244,1061.64026,328.4
2888363,0.01,1.01,0.15,-1.49,3.07,-0.94,-0.04,1.02,0.01,1.21,0.01,-0.06,0.98,-0.05,-0.23,3.85,6.16,-2.56,-255.71785,1105.53809,315.126831,-252.698334,1405.73889,324.6692,-248.894867,1508.91748,310.764343,-255.998627,1353.63379,325.916565,-254.861145,1302.65564,321.721924,-250.62291,1456.54956,323.005249,-253.294662,1154.28992,300.931244,-253.85321,1250.6554,315.302948,-253.818665,1196.72192,309.5228,-256.017548,1061.49683,328.320129
2888373,0,1.01,0.14,-2.27,3.27,-0.79,-0.04,1.02,0.01,0.34,0.31,-0.19,0.98,-0.05,-0.23,3.97,5.55,-2.5,-255.741318,1105.42273,315.061829,-252.718948,1405.67151,324.7097,-248.917389,1508.81018,310.895844,-255.943237,1353.57117,326.0039,-254.842682,1302.64172,321.759735,-250.6834,1456.4436,323.101685,-253.205933,1154.162,300.965546,-253.7846,1250.53723,315.310364,-253.786682,1196.53943,309.539337,-255.996765,1061.44458,328.233582
2888383,0,1.01,0.14,-2.68,3.46,-1.24,-0.04,1.02,0.01,0.1,0.19,-0.18,0.98,-0.05,-0.23,4.09,5,-2.38,-255.6822,1105.35815,314.998016,-252.78241,1405.61133,324.771881,-248.931824,1508.69653,311.034821,-255.9731,1353.5022,326.0779,-254.864258,1302.509,321.7887,-250.685135,1456.36145,323.178741,-253.16658,1154.18408,300.9148,-253.761215,1250.51208,315.36618,-253.77742,1196.48413,309.546722,-256.091827,1061.50525,328.020538
2888394,0,1.01,0.13,-2.5,2.81,-1.15,-0.04,1.02,0.01,-0.31,0.37,-0.05,0.98,-0.05,-0.24,4.15,4.82,-2.38,-255.687714,1105.303,314.942841,-252.820023,1405.54724,324.830078,-248.866974,1508.63342,311.065826,-250.727509,1456.29028,323.235138,-255.946869,1353.42456,326.1424,-254.805817,1302.40723,321.783661,-253.874771,1250.33008,315.29126,-253.160431,1154.03,300.8698,-253.781372,1196.39233,309.5165,-255.985657,1061.28149,328.061829
2888403,0,1.01,0.14,-2.71,3.26,-1.32,-0.04,1.03,0,-1.11,0.02,-0.24,0.98,-0.05,-0.24,4.39,4.39,-2.38,-255.635681,1105.24683,314.911652,-252.659134,1405.496,324.958679,-248.9321,1508.547,311.123535,-250.770172,1456.1897,323.287079,-254.826843,1302.36475,321.823273,-255.935715,1353.37817,326.1995,-253.815689,1250.3186,315.349762,-253.782349,1196.35107,309.454163,-253.109833,1153.98792,300.868073,-255.987076,1061.38489,327.895264
2888413,0,1.01,0.14,-3.3,2.35,-1.24,-0.04,1.03,0.01,-1.21,-0.14,-0.36,0.98,-0.05,-0.24,4.52,3.72,-2.38,-255.589371,1105.19629,314.833527,-252.716843,1405.42712,324.9056,-248.917679,1508.541,311.116516,-254.8155,1302.2865,321.770081,-250.692184,1456.16455,323.2876,-255.939484,1353.2998,326.2293,-253.767792,1250.23022,315.373047,-253.1054,1153.861,300.8508,-253.718491,1196.29529,309.428436,-255.8835,1061.3844,327.817139
2888423,0,1.02,0.13,-3.97,2.13,-1.41,-0.05,1.03,0.01,-1.21,-0.23,-0.48,0.98,-0.05,-0.25,4.52,3.72,-2.38,-252.6617,1405.40527,324.866669,-255.532333,1105.14673,314.7994,-248.853958,1508.5249,311.138275,-250.674774,1456.141,323.278229,-254.789352,1302.28955,321.7654,-255.865112,1353.27429,326.208618,-253.684937,1250.253,315.429871,-253.077377,1153.90381,300.778656,-253.646286,1196.30957,309.384583,-255.859283,1061.18628,327.93
