Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
1906524,-0.03,0.85,0.53,-1.33,0.5,-2.99,-0.09,1,0.05,-4.39,-1.88,1.95,0.94,0,-0.34,5.31,0.31,-0.37,-230.096344,1184.79358,346.33667,-224.937408,1237.13574,347.143982,-234.938614,960.6603,315.383484,-220.935379,1288.03333,345.999939,-216.548859,1339.87231,330.76178,-231.21051,1132.22827,335.0707,-231.998,915.420349,337.222137,-235.239838,1036.82239,309.3187,-232.691925,1085.83215,315.9743,-234.582031,997.6815,289.864227
1906534,-0.03,0.85,0.53,-1.45,-0.4,-2.86,-0.09,1,0.05,-4.59,-2.4,1.95,0.94,0.01,-0.34,6.23,0.55,-0.24,-230.268127,1184.85217,346.334381,-225.244537,1237.17419,347.05835,-235.050476,960.6939,315.45282,-216.791092,1339.9093,330.625671,-231.412582,1132.29675,335.161133,-221.259857,1288.11731,345.832245,-232.162827,915.408,337.300079,-235.4008,1036.84827,309.4257,-234.7398,997.6486,289.9758,-232.751465,1085.954,316.0889
1906545,-0.03,0.85,0.53,-1.3,-0.55,-3,-0.09,1.01,0.06,-4.81,-2.4,1.98,0.94,0.01,-0.34,6.23,0.55,-0.24,-230.507324,1184.89441,346.3066,-225.447128,1237.25879,347.013184,-235.165344,960.735352,315.544769,-217.013428,1339.92261,330.4739,-221.4538,1288.18274,345.770172,-231.59462,1132.32141,335.1926,-232.2645,915.4386,337.404449,-235.515732,1036.85974,309.5316,-234.857773,997.7056,289.993927,-232.957123,1085.8606,316.1074
1906556,-0.03,0.85,0.53,-1.36,-0.65,-2.9,-0.09,1.01,0.05,-4.81,-2.91,1.63,0.94,0.01,-0.34,6.71,-0.06,-0.24,-230.745819,1185.00342,346.302521,-225.735123,1237.32837,346.955322,-235.295059,960.7754,315.6127,-217.2967,1340.06226,330.3519,-221.7304,1288.28259,345.6806,-231.745682,1132.423,335.288544,-232.4535,915.506,337.509735,-234.752625,997.396667,290.185852,-235.4984,1036.61328,309.4823,-233.054718,1085.98535,316.170654
1906565,-0.03,0.86,0.53,-1.07,-0.74,-2.96,-0.08,1.01,0.05,-4.75,-3.07,1.53,0.94,0.01,-0.34,6.84,-0.18,-0.06,-225.974182,1237.43359,346.868317,-235.389816,960.7864,315.713928,-217.620682,1340.12366,330.234283,-231.947891,1132.52454,335.3362,-222.019348,1288.36938,345.5733,-232.587051,915.533447,337.599243,-234.929153,997.4628,290.2113,-235.809631,1037.005,309.666077,-231.001968,1185.10315,346.158356,-233.280273,1085.98792,316.2755
1906576,-0.03,0.86,0.53,-1.36,-0.76,-2.93,-0.09,1,0.06,-4.75,-2.94,1.53,0.94,0.01,-0.34,6.84,-0.24,0.06,-226.153809,1237.53479,346.846924,-231.180023,1185.1593,346.2391,-235.593735,960.859131,315.791473,-222.260941,1288.47644,345.4605,-217.902618,1340.24683,330.1288,-232.179733,1132.59631,335.35,-232.774078,915.567261,337.671051,-235.058716,997.451233,290.347443,-235.739,1036.73743,309.629,-233.496475,1086.12524,316.356934
1906585,-0.03,0.86,0.53,-1.63,-0.76,-2.71,-0.08,1.01,0.06,-4.74,-2.62,1.53,0.94,0.01,-0.34,6.84,-0.55,0.06,-226.376755,1237.68323,346.7411,-235.714767,960.876465,315.891479,-231.4526,1185.32153,346.1705,-222.592209,1288.5752,345.2895,-232.344208,1132.79675,335.34906,-218.152771,1340.3656,329.9751,-232.94014,915.6588,337.775543,-236.078491,1037.09778,309.8967,-235.414429,997.8453,290.3987,-233.684875,1086.13733,316.426575
1906596,-0.03,0.86,0.53,-1.88,-0.73,-2.9,-0.08,1,0.06,-4.89,-2.11,1.29,0.94,0,-0.35,6.77,-0.61,0,-226.62645,1237.851,346.7096,-235.858612,960.9286,315.990265,-231.661362,1185.43079,346.115936,-222.889755,1288.69128,345.11972,-232.573944,1132.88416,335.304016,-218.57634,1340.47522,329.743256,-233.125565,915.658752,337.83078,-236.213882,1037.20166,309.9844,-235.477066,997.9269,290.653046,-233.810211,1086.21436,316.4291
1906606,-0.03,0.86,0.52,-2.2,-1.06,-3,-0.08,1,0.06,-4.68,-2.24,1.34,0.94,0,-0.35,6.71,-0.49,-0.06,-226.935654,1237.94714,346.4828,-231.877609,1185.534,346.01712,-235.953384,960.9757,316.048035,-218.721527,1340.57251,329.593842,-232.808,1132.91846,335.283142,-223.124985,1288.80029,344.943359,-233.302765,915.645,337.9155,-236.34549,1037.26074,310.004974,-233.986008,1086.29456,316.499573,-235.6747,997.9899,290.566742
1906616,-0.03,0.86,0.52,-2.51,-1.05,-3.31,-0.08,1,0.06,-4.7,-2.27,1.13,0.94,0,-0.35,7.02,-0.31,-0.06,-227.206,1238.00391,346.373,-232.12178,1185.64771,345.979156,-236.126617,960.9526,316.086884,-218.985016,1340.676,329.385956,-223.422058,1288.85962,344.79422,-233.448486,915.757751,337.9351,-236.535553,1037.29651,310.012054,-233.060074,1133.1554,334.7234,-235.836014,997.956543,290.578979,-234.2039,1086.26807,316.522217
1906626,-0.03,0.86,0.53,-2.64,-1.17,-3.6,-0.08,1,0.06,-4.64,-2.24,1.32,0.94,0,-0.35,7.51,-0.24,-0.06,-227.487488,1238.09131,346.168823,-232.319687,1185.68542,345.887756,-236.29985,960.9749,316.1235,-219.292252,1340.718,329.151672,-233.6054,915.78186,337.9937,-223.65834,1288.95447,344.658417,-233.20929,1133.14441,335.116638,-236.69223,1037.36731,310.116058,-235.989578,998.002441,290.605835,-234.361923,1086.33423,316.584717
1906637,-0.03,0.86,0.52,-3.65,-1.45,-3.6,-0.08,1,0.06,-4.43,-2.27,1.24,0.93,0,-0.34,7.93,-0.31,-0.06,-232.554443,1185.8197,345.778473,-236.433136,961.0535,316.175568,-227.686966,1238.21545,346.0727,-219.621048,1340.812,328.909973,-233.7586,915.753,338.008179,-223.8303,1289.09216,344.475861,-233.433884,1133.21973,335.068756,-236.793045,1037.4469,310.1693,-236.12735,998.0439,290.629639,-234.565735,1086.37085,316.56073
1906646,-0.02,0.85,0.52,-3.96,-1.21,-3.54,-0.08,1,0.07,-4.34,-2.09,1.08,0.93,0,-0.34,8.18,-0.18,-0.06,-232.77774,1185.9646,345.643524,-227.94043,1238.30164,345.89325,-236.619965,961.1169,316.178284,-233.943741,915.9017,338.078735,-219.897,1340.91016,328.7294,-224.104752,1289.21252,344.303955,-237.048859,1037.53491,310.152344,-234.67244,1086.46411,316.529419,-233.65155,1133.46875,334.840881,-236.582382,998.2145,290.176636
1906656,-0.02,0.86,0.52,-4.14,-1.46,-3.49,-0.08,1,0.07,-3.91,-2.53,1.08,0.94,0,-0.34,8.12,-0.18,-0.06,-232.99614,1186.07861,345.5424,-236.77124,961.1755,316.223816,-228.2182,1238.38672,345.722168,-220.151443,1341.06091,328.452362,-234.185562,915.9882,338.120117,-224.345688,1289.32617,344.1059,-237.223923,1037.61426,310.120483,-233.844055,1133.41846,334.8667,-234.865768,1086.59155,316.5428,-236.515839,998.1614,290.614624
