Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
1628773,-0.03,0.82,0.59,-4.11,-0.11,-3.19,-0.09,1,-0.01,2.37,-3.64,0.2,0.93,0.02,-0.36,6.35,4.52,-1.1,-238.640884,1175.89844,378.4863,-233.068634,1228.14771,383.014343,-243.7255,956.374146,343.5626,-242.455215,917.6829,371.610657,-228.318329,1278.97449,385.208344,-223.522339,1331.801,373.567566,-240.332687,1124.723,363.902283,-245.142761,1029.64709,334.77,-244.144363,991.3099,315.63327,-242.15715,1078.53088,342.868439
1628782,-0.04,0.81,0.59,-4.08,-0.08,-3.29,-0.09,1,-0.01,2.64,-3.46,0,0.93,0.02,-0.36,6.47,4.52,-1.16,-238.640884,1175.89844,378.4863,-233.068634,1228.14771,383.014343,-243.7255,956.374146,343.5626,-242.455215,917.6829,371.610657,-228.318329,1278.97449,385.208344,-223.522339,1331.801,373.567566,-240.332687,1124.723,363.902283,-245.142761,1029.64709,334.77,-244.144363,991.3099,315.63327,-242.15715,1078.53088,342.868439
1628792,-0.03,0.81,0.59,-4.45,-0.21,-3.19,-0.09,1.01,-0.01,2.88,-3.76,0.05,0.93,0.01,-0.36,6.47,4.76,-1.28,-238.6961,1175.87158,378.656647,-243.722839,956.3799,343.639526,-233.0968,1228.11646,383.266144,-242.454422,917.6413,371.686676,-228.420776,1278.87793,385.447784,-223.669678,1331.7312,373.864655,-240.332565,1124.67065,364.034851,-244.165024,991.3248,315.68042,-244.94873,1029.15222,334.4675,-242.152985,1078.482,343.059265
1628802,-0.03,0.81,0.6,-4,-0.03,-3.32,-0.09,1,-0.01,2.46,-3.35,-0.53,0.93,0.01,-0.36,6.59,4.82,-1.34,-238.849808,1175.821,378.9979,-243.783615,956.386841,343.790527,-233.207184,1228.06592,383.710022,-228.599426,1278.794,385.933777,-242.5338,917.7276,371.844849,-223.7985,1331.67371,374.376434,-240.625366,1124.71265,363.800873,-244.1648,991.3512,315.815369,-245.112137,1029.299,335.01535,-242.202042,1078.37744,343.399933
1628812,-0.03,0.81,0.6,-3.78,-0.16,-3.51,-0.09,1.01,-0.02,2.32,-3.62,-0.7,0.93,0.01,-0.36,6.65,4.88,-1.53,-243.820679,956.386963,343.856323,-233.3193,1228.01624,383.87085,-238.894714,1175.7981,379.195282,-228.760254,1278.75012,386.146637,-242.628448,917.7352,371.8983,-223.893372,1331.66,374.656036,-240.668716,1124.68945,363.94635,-244.223557,991.3364,315.824066,-245.151245,1029.31189,335.034119,-242.247009,1078.35791,343.477722
1628822,-0.03,0.8,0.6,-3.38,-0.21,-3.6,-0.09,1.01,-0.02,2.53,-3.67,-0.86,0.93,0.01,-0.35,6.59,4.64,-1.59,-233.371826,1227.9646,384.07373,-243.869843,956.403748,343.8858,-238.962662,1175.73682,379.3494,-228.8138,1278.67,386.353668,-242.6575,917.718933,371.969849,-223.96283,1331.58752,374.989624,-240.745956,1124.64978,364.044128,-244.182114,991.308533,315.9075,-245.17244,1029.1908,335.080841,-242.2729,1078.30579,343.597321
1628833,-0.03,0.8,0.59,-3.23,-0.29,-3.46,-0.09,1,-0.02,2.24,-3.11,-0.9,0.93,0.01,-0.35,6.77,4.7,-1.71,-233.4397,1227.89746,384.2537,-243.909454,956.3827,343.9333,-239.006,1175.66235,379.5536,-228.846634,1278.612,386.574158,-223.963379,1331.477,375.2131,-242.789215,917.741,371.937775,-240.762466,1124.5697,364.2159,-244.260834,991.218,315.913,-245.230515,1029.15161,335.1454,-242.297363,1078.16187,343.7368
1628842,-0.03,0.8,0.6,-3.08,-0.5,-3.52,-0.09,1.01,-0.02,2.04,-3.06,-0.97,0.93,0.01,-0.35,6.96,4.64,-1.83,-233.4464,1227.83765,384.409729,-243.944336,956.365967,343.970764,-228.862946,1278.57434,386.8024,-223.965424,1331.34241,375.418823,-242.747711,917.6984,372.065216,-239.161057,1175.647,379.403381,-240.888489,1124.48,364.317963,-244.316025,991.24884,315.9643,-245.300217,1029.26257,335.236237,-242.336853,1078.17041,343.791962
1628852,-0.03,0.81,0.6,-2.41,-0.41,-3.56,-0.09,1.01,-0.02,1.95,-3.09,-0.7,0.93,0.01,-0.35,6.96,4.64,-1.83,-233.549652,1227.75488,384.630127,-243.979019,956.3497,343.9994,-239.145554,1175.52869,379.79248,-228.954071,1278.4856,386.94516,-224.043411,1331.26672,375.692139,-242.834671,917.6629,372.046143,-240.826538,1124.34326,364.940674,-245.386429,1029.21069,335.371429,-244.318176,991.202,316.005127,-242.39032,1078.09949,343.8483
1628863,-0.03,0.8,0.59,-2.32,-0.34,-3.38,-0.09,1.01,-0.02,1.63,-3.1,-0.8,0.93,0.01,-0.35,6.96,4.64,-2.01,-233.586319,1227.64526,384.7858,-244.034271,956.284668,344.079376,-239.2287,1175.46216,379.9257,-224.046539,1331.20959,375.870361,-229.044388,1278.4552,387.1165,-242.861267,917.6309,372.11142,-240.894852,1124.26563,365.0358,-245.432373,1029.30933,335.569031,-244.348724,991.1992,316.066772,-242.448288,1078.079,343.981384
1628873,-0.03,0.8,0.6,-1.93,0.05,-3.23,-0.09,1.01,-0.01,1.39,-2.96,-1.29,0.93,0.01,-0.35,6.77,4.58,-2.01,-233.6649,1227.60266,384.954926,-244.0894,956.259033,344.111176,-239.2758,1175.40332,380.0608,-224.195343,1331.09338,376.069336,-242.940643,917.6313,372.1416,-229.10051,1278.39563,387.280121,-244.188385,990.8231,315.991272,-240.928284,1124.22412,365.143921,-245.548,1029.26709,335.6352,-242.406418,1078.10742,344.081665
1628883,-0.03,0.8,0.6,-1.64,-0.24,-3.24,-0.09,1.01,-0.02,1.14,-2.73,-1.03,0.93,0.01,-0.35,6.77,4.58,-2.01,-233.760269,1227.58,385.085083,-244.189926,956.2319,344.1168,-239.391647,1175.35522,380.160278,-224.210068,1331.095,376.243225,-229.214523,1278.328,387.453033,-243.0017,917.629,372.1331,-244.243256,990.8234,316.109863,-240.992325,1124.20032,365.278,-245.6092,1029.303,335.837982,-242.562592,1078.02844,344.166962
1628893,-0.03,0.81,0.6,-1.84,-0.06,-3.08,-0.09,1.01,-0.02,1.1,-2.45,-1.14,0.93,0.01,-0.36,6.16,4.46,-2.14,-244.2188,956.213867,344.185,-233.855865,1227.52783,385.205658,-239.423767,1175.30542,380.316071,-224.3008,1331.02344,376.418823,-243.034836,917.5375,372.251831,-229.280029,1278.28381,387.560822,-244.287537,990.7842,316.1092,-241.022644,1124.13745,365.412384,-245.667816,1029.29443,335.868073,-242.569336,1077.97253,344.291748
1628903,-0.03,0.81,0.6,-1.88,0.27,-2.91,-0.09,1,-0.01,1.3,-2.58,-1.11,0.93,0.01,-0.36,6.04,4.52,-2.14,-244.273209,956.183533,344.2068,-233.900787,1227.45337,385.379761,-239.532547,1175.23755,380.4317,-224.365768,1330.98962,376.5573,-243.157928,917.513733,372.238861,-229.345764,1278.261,387.721558,-244.261551,990.767761,316.214935,-241.137253,1124.037,365.510681,-245.682816,1029.28821,335.952271,-242.583038,1077.85315,344.4574
1628913,-0.03,0.81,0.6,-1.76,0.31,-2.69,-0.09,1,-0.01,1.14,-2.24,-1.01,0.93,0.01,-0.36,6.04,4.52,-2.14,-244.322754,956.1693,344.246826,-239.6171,1175.18677,380.561371,-233.993225,1227.42212,385.4777,-229.433853,1278.21082,387.863678,-224.440659,1330.96582,376.749817,-243.190567,917.5297,372.282623,-244.339386,990.6825,316.2303,-241.17804,1123.97034,365.604645,-245.779816,1029.20325,335.971283,-242.621964,1077.81055,344.561981
1628923,-0.03,0.81,0.6,-2.14,0.48,-2.74,-0.1,1.01,-0.02,1.11,-2.53,-0.89,0.93,0.01,-0.36,5.62,4.46,-2.2,-244.414825,956.1092,344.2492,-234.006332,1227.37354,385.659515,-239.659927,1175.13416,380.691864,-224.4743,1330.91052,376.921478,-243.203079,917.4689,372.417847,-229.472244,1278.14685,387.9974,-244.363419,990.6231,316.297668,-241.180252,1123.91907,365.730255,-245.689331,1029.05981,335.910858,-242.7457,1077.84717,344.5548
1628933,-0.03,0.81,0.6,-2.49,0.47,-2.46,-0.09,1.01,-0.01,1.21,-2.48,-0.86,0.93,0.01,-0.36,5.31,4.46,-2.26,-244.443512,956.101,344.270569,-239.711639,1175.08044,380.809662,-234.129074,1227.28162,385.75415,-224.581329,1330.86389,377.0396,-243.291229,917.381531,372.397064,-229.582382,1278.08923,388.083221,-244.364487,990.654,316.3192,-241.2587,1123.84656,365.76416,-245.79541,1029.09229,336.066132,-242.704208,1077.77869,344.580658
