Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
5198861,-0.14,0.78,0.62,-4.15,2.14,-1.51,-0.2,-0.05,0.96,-2.08,-0.56,-0.62,0.66,0,0.75,4.27,1.65,-2.26,-96.83649,1176.53564,-22.9838238,-160.679474,1156.65991,56.098484,-63.8919945,1176.532,-63.0629425,-131.248642,1168.3324,17.450407,-258.890869,1048.77185,208.4581,-188.397049,1134.07788,97.52895,-34.46663,1164.19922,-103.446335,-268.631317,1018.06885,238.328842,-215.142929,1103.12891,134.794022,-232.475342,1080.146,164.875916
5198871,-0.13,0.77,0.62,-4.34,2.44,-1.53,-0.2,-0.05,0.95,-2,-0.42,-1.05,0.66,0,0.75,4.58,1.53,-2.32,-96.96291,1176.53577,-23.0316124,-63.9221039,1176.51086,-62.9944878,-131.3046,1168.31018,17.44679,-160.996674,1156.71753,55.94294,-258.927551,1048.83386,208.490341,-188.463623,1134.0863,97.5818,-34.5503044,1164.15027,-103.468117,-268.661743,1018.12634,238.437225,-215.166245,1103.14758,134.8527,-232.5243,1080.14478,164.868683
5198882,-0.14,0.77,0.62,-4.08,2.48,-1.7,-0.2,-0.05,0.95,-2.11,-0.28,-1.01,0.66,0,0.75,4.58,1.53,-2.44,-96.98867,1176.4989,-23.0033932,-63.9564629,1176.49951,-63.01244,-160.867569,1156.66919,56.1024475,-131.346848,1168.346,17.4669647,-258.978638,1048.8385,208.562027,-188.5173,1134.10071,97.59594,-34.5638351,1164.12549,-103.453888,-268.675842,1018.17932,238.406708,-215.208481,1103.16516,134.943314,-232.600037,1080.20984,164.933563
5198891,-0.14,0.77,0.63,-3.94,2.66,-1.77,-0.19,-0.06,0.95,-2.24,-0.13,-0.98,0.66,0,0.75,4.58,1.65,-2.56,-97.13547,1176.46741,-23.0735226,-63.97605,1176.46155,-63.0199242,-131.450623,1168.31018,17.4322433,-161.175873,1156.67126,55.9223061,-259.0443,1048.83472,208.580856,-188.588684,1134.11072,97.60193,-34.56945,1164.07092,-103.467361,-268.757629,1018.18,238.474579,-215.35408,1103.169,134.848831,-232.630112,1080.15344,164.987152
5198901,-0.13,0.77,0.63,-3.88,2.78,-2.11,-0.19,-0.06,0.96,-2.07,0.48,-1.11,0.65,-0.01,0.75,4.46,1.77,-2.75,-97.09784,1176.32642,-23.0080566,-64.01038,1176.35291,-62.99294,-131.478363,1168.26184,17.44803,-161.127777,1156.62134,55.98241,-188.640762,1134.05225,97.5671158,-259.1136,1048.83154,208.574341,-34.6410942,1163.978,-103.449417,-268.837524,1018.152,238.482773,-215.3823,1103.13367,134.868011,-233.018051,1080.38611,165.003159
5198912,-0.13,0.77,0.63,-3.72,2.75,-2.01,-0.19,-0.06,0.96,-1.94,0.85,-1.21,0.65,-0.01,0.76,4.15,1.83,-3.11,-97.17201,1176.30676,-23.07096,-64.07244,1176.24634,-63.0137444,-131.53569,1168.16821,17.4585114,-161.231979,1156.57092,55.95929,-259.164276,1048.80945,208.59906,-188.675751,1134.04041,97.57888,-34.7080154,1163.87939,-103.488762,-268.852539,1018.07666,238.526443,-215.423828,1103.082,134.911942,-233.09024,1080.38342,165.010544
5198923,-0.13,0.77,0.63,-3.88,2.92,-2.22,-0.2,-0.06,0.96,-1.85,1.24,-0.99,0.65,-0.01,0.75,4.15,1.83,-3.11,-97.12936,1176.17639,-22.9709473,-64.0919342,1176.17224,-62.9792137,-131.58316,1168.11462,17.4716511,-161.242767,1156.50378,55.9899635,-188.688751,1133.99133,97.6373749,-259.195374,1048.7948,208.636673,-34.7215843,1163.80176,-103.43293,-268.867279,1018.09296,238.549347,-215.498016,1103.08325,134.854874,-233.038254,1080.32947,165.1205
5198932,-0.13,0.77,0.63,-3.75,3.31,-2.21,-0.2,-0.06,0.96,-1.89,1.38,-0.93,0.65,-0.01,0.76,3.91,1.89,-3.36,-97.18527,1176.21826,-23.0218258,-64.1387558,1176.14148,-63.0042953,-131.587372,1168.08655,17.5077324,-161.318283,1156.477,55.9872627,-188.74205,1133.99451,97.6609039,-259.2074,1048.81055,208.655457,-34.6740875,1163.71777,-103.349129,-268.952759,1018.07245,238.566208,-215.511887,1102.99744,134.98848,-233.108627,1080.31311,165.12236
5198943,-0.13,0.76,0.63,-3.03,3.78,-2.17,-0.2,-0.07,0.97,-1.95,1.45,-0.75,0.65,-0.01,0.76,3.66,2.01,-3.36,-97.22815,1176.15527,-22.9928322,-64.14283,1176.12463,-62.9402924,-131.6397,1168.034,17.5423527,-161.353882,1156.482,56.0223,-188.775253,1134.00537,97.69547,-259.2671,1048.82178,208.688721,-34.77644,1163.6405,-103.347137,-268.955078,1018.11163,238.621979,-215.544952,1103.04187,134.960037,-233.09993,1080.30713,165.190979
5198953,-0.13,0.76,0.63,-3.03,3.59,-2.25,-0.2,-0.07,0.96,-1.45,2.2,-0.53,0.65,-0.01,0.76,3.66,2.01,-3.36,-97.24143,1176.19458,-22.8847,-64.19244,1176.13257,-62.92744,-161.120667,1156.4635,56.27047,-131.660583,1168.06787,17.5764465,-188.809784,1134.015,97.73348,-259.2904,1048.842,208.738678,-34.8273239,1163.64758,-103.375168,-269.055023,1018.14642,238.619492,-215.5656,1103.08167,135.013626,-233.14,1080.31836,165.2662
