Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
205315,0.06,1.01,0.06,-3.47,2.69,-2.01,-0.05,0.99,0.18,-1.68,0.74,-0.79,0.96,-0.02,-0.25,5,2.01,-2.62,-264.460327,1293.94934,313.3838,-264.035217,1241.9967,316.197418,-261.798645,1346.13269,306.442841,-260.868134,1045.14917,303.234436,-263.57016,1189.65576,311.965,-259.808624,1445.98718,277.20932,-260.631744,1396.45923,298.5471,-264.905762,1137.70508,306.765564,-263.516785,1093.9364,290.676117,-256.499,1000.34924,313.6106
205326,0.06,1.01,0.05,-3.42,2.69,-1.92,-0.05,0.99,0.18,-1.58,0.6,-1.22,0.96,-0.02,-0.26,4.88,1.89,-2.62,-264.4602,1293.99036,313.359283,-263.988922,1242.04163,316.201965,-261.778351,1346.18176,306.434448,-260.8873,1045.17908,303.219055,-259.838531,1446.034,277.124756,-260.646057,1396.47742,298.478638,-263.55014,1189.7063,311.917847,-264.865936,1137.73,306.8149,-263.543274,1094.02991,290.4573,-256.512573,1000.31781,313.522736
205336,0.06,1.01,0.06,-3.54,3.18,-1.51,-0.05,0.99,0.17,-1.57,0.62,-0.83,0.96,-0.01,-0.26,4.64,1.46,-2.69,-264.4457,1294.016,313.3436,-264.004181,1242.0791,316.215363,-261.71817,1346.1947,306.424072,-260.8848,1045.18152,303.215668,-259.788422,1446.03833,277.0602,-263.6359,1189.70325,311.8762,-260.588318,1396.51172,298.4726,-264.877777,1137.7489,306.735535,-263.5876,1094.03088,290.4055,-256.5111,1000.35962,313.5565
205347,0.06,1.01,0.06,-3.46,2.97,-1.26,-0.05,0.99,0.18,-1.68,0.66,-1.05,0.96,-0.01,-0.26,4.64,1.4,-2.81,-264.385742,1294.03613,313.3245,-263.999847,1242.06226,316.1723,-261.751526,1346.20007,306.326874,-260.853241,1045.17615,303.214935,-259.791565,1446.04175,277.026947,-263.507538,1189.7605,311.900452,-260.565918,1396.51233,298.451324,-264.931732,1137.81506,306.711334,-263.56366,1094.01672,290.383026,-256.5356,1000.3266,313.524017
205356,0.06,1.01,0.06,-3.43,3.23,-1.1,-0.05,0.99,0.18,-1.6,0.5,-1.36,0.97,-0.01,-0.26,4.76,1.28,-2.87,-264.386871,1294.0022,313.247559,-263.988342,1242.05225,316.150757,-260.82016,1045.17871,303.1757,-261.7179,1346.189,306.2681,-260.543152,1396.49243,298.367279,-259.716248,1446.00586,276.926117,-263.5667,1189.6604,311.863678,-264.924957,1137.799,306.613373,-263.502075,1094.00256,290.355164,-256.4519,1000.30389,313.5945
205367,0.06,1.01,0.07,-3.29,2.84,-0.96,-0.05,0.99,0.18,-1.79,0.45,-1.07,0.97,-0.02,-0.26,4.82,0.98,-2.81,-264.321625,1294.01416,313.168427,-261.679321,1346.15247,306.19458,-263.925873,1242.04419,316.10495,-260.706329,1045.13879,303.1398,-259.605865,1446.02417,276.83548,-263.4916,1189.7074,311.799255,-260.464325,1396.449,298.243866,-264.861359,1137.805,306.596375,-263.511566,1094.02429,290.331177,-256.442657,1000.39642,313.4871
205376,0.06,1.01,0.06,-2.99,3.14,-1.12,-0.04,0.99,0.18,-1.99,0.11,-1.26,0.97,-0.02,-0.25,4.94,0.61,-2.75,-264.310181,1293.99939,313.101318,-263.93924,1242.02,316.001923,-261.6005,1346.15271,306.138763,-260.6841,1045.13342,303.146118,-259.581238,1445.96948,276.72757,-263.41568,1189.72363,311.8286,-260.454468,1396.42957,298.1631,-264.8063,1137.81958,306.539032,-263.4858,1093.99084,290.277344,-256.423553,1000.35529,313.484528
205387,0.06,1.01,0.06,-2.71,3.4,-1.35,-0.05,1,0.18,-2.29,0.6,-1.43,0.97,-0.02,-0.26,5.13,0.55,-2.75,-264.3132,1293.987,313.018066,-263.9162,1242.01587,315.9468,-260.71344,1045.0697,303.0989,-261.577,1346.13367,306.059479,-260.455719,1396.41956,298.086639,-259.546143,1445.94458,276.591278,-263.52713,1189.62085,311.6807,-264.941925,1137.87671,306.506744,-263.45816,1094.0061,290.3038,-256.386536,1000.37164,313.481
205396,0.06,1.01,0.06,-2.67,3.51,-1.48,-0.05,0.99,0.18,-2.22,0.55,-1.21,0.97,-0.02,-0.25,5,0.73,-2.81,-264.26474,1293.99524,312.9719,-263.853119,1242.057,315.943573,-261.561981,1346.15808,305.98053,-260.65097,1045.13184,303.137756,-259.517,1445.97864,276.4954,-263.433929,1189.65649,311.686737,-260.396332,1396.4491,297.9931,-264.855164,1137.9082,306.538116,-263.4553,1094.012,290.2703,-256.377869,1000.34485,313.527618
205406,0.06,1.01,0.07,-2.75,3.36,-1.37,-0.05,0.99,0.18,-2.21,0.49,-1.58,0.97,-0.02,-0.26,4.88,0.79,-2.93,-264.1943,1294.0603,312.933075,-263.892456,1242.112,315.882751,-261.551056,1346.21716,305.922943,-260.703033,1045.17676,303.079346,-259.505737,1446.06616,276.3924,-260.372864,1396.49231,297.897369,-263.403961,1189.70532,311.652527,-264.9098,1137.9668,306.41394,-263.3996,1094.06262,290.246552,-256.471863,1000.392,313.368958
