Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
3641404,0,1,0.17,-2.69,2.13,-1.52,-0.11,0.99,0.12,-1.05,-0.65,-0.39,0.9,0.01,-0.42,4.09,2.08,-2.38,-242.097916,1138.53662,334.388855,-244.516815,1086.12573,328.4379,-225.989822,1292.22913,309.770721,-248.5059,902.967,300.279633,-236.022064,1191.10425,332.967621,-230.921387,1241.74426,328.2132,-246.368378,858.280762,314.593781,-248.5688,949.90686,280.600739,-249.5051,989.781433,299.2996,-246.24527,1037.51245,309.327759
3641414,0,1,0.16,-2.66,2.19,-1.44,-0.11,0.99,0.12,-0.89,-0.42,-0.24,0.9,0.02,-0.42,4.03,2.08,-2.26,-242.1215,1138.54883,334.4245,-244.527634,1086.14172,328.4946,-236.059616,1191.127,332.994751,-248.465134,902.987,300.297546,-225.997345,1292.23914,309.812683,-230.900192,1241.77344,328.243958,-246.38797,858.2812,314.6228,-248.50946,949.9504,280.631531,-249.508957,989.806946,299.2217,-246.213776,1037.50867,309.306
3641424,0,0.99,0.17,-3.01,2.14,-1.69,-0.11,0.99,0.13,-0.81,-0.38,-0.44,0.9,0.02,-0.42,4.03,2.08,-2.26,-242.114227,1138.566,334.4684,-244.5188,1086.16089,328.529846,-248.450516,903.0315,300.329926,-226.05162,1292.27441,309.80426,-230.9103,1241.81458,328.249969,-248.544128,949.9616,280.688171,-249.45488,989.8196,299.4405,-236.2722,1191.20276,332.79,-246.4549,858.472046,314.502441,-246.165665,1037.51978,309.4235
3641434,0,0.99,0.17,-2.98,1.8,-1.53,-0.11,0.99,0.13,-0.98,-0.06,-0.13,0.9,0.01,-0.42,4.03,2.08,-2.14,-242.08165,1138.6178,334.506134,-244.506,1086.22314,328.584351,-248.475769,903.036865,300.391327,-226.049988,1292.31934,309.813141,-230.900635,1241.83533,328.315338,-236.056992,1191.2113,333.011322,-246.306763,858.36615,314.705719,-248.475815,949.975037,280.743927,-249.520676,989.8741,299.416962,-246.1761,1037.4751,309.45285
3641445,0,0.99,0.16,-2.94,1.83,-1.75,-0.1,0.99,0.13,-0.8,-0.2,-0.23,0.9,0.01,-0.42,4.09,2.08,-2.32,-242.118225,1138.60779,334.490723,-244.541977,1086.22156,328.5906,-248.452942,903.042236,300.424316,-226.071808,1292.29248,309.856079,-230.937973,1241.84717,328.3247,-236.095947,1191.19446,333.0225,-246.2923,858.3653,314.770752,-248.408829,949.945557,280.811646,-249.47612,989.930664,299.523438,-246.156281,1037.4812,309.5233
3641454,0,0.99,0.16,-2.59,2.31,-1.82,-0.1,0.99,0.13,-0.82,-0.27,-0.27,0.9,0.01,-0.42,4.09,2.08,-2.32,-242.127747,1138.57349,334.565643,-244.54715,1086.19629,328.624451,-248.413269,903.0078,300.4736,-226.07486,1292.25232,309.873749,-236.113571,1191.19019,333.031616,-248.493,949.9041,280.820374,-249.497025,989.8625,299.5766,-246.403427,858.447632,314.6398,-231.232315,1241.81274,328.119019,-246.245972,1037.5459,309.448456
3641464,0,0.99,0.16,-2.73,2.13,-1.63,-0.11,0.99,0.13,-0.85,-0.33,-0.27,0.9,0.01,-0.42,4.09,2.14,-2.44,-242.123154,1138.5448,334.6035,-244.60054,1086.14648,328.6381,-248.440338,902.9846,300.501343,-226.133087,1292.27368,309.909973,-236.092743,1191.15564,333.076843,-246.283417,858.3379,314.802063,-231.04071,1241.78992,328.308868,-248.474854,949.8383,280.8319,-249.467957,989.845947,299.7508,-246.233536,1037.46448,309.449554
3641474,0,0.99,0.17,-2.56,2.42,-1.96,-0.11,0.99,0.13,-0.97,-0.42,-0.27,0.9,0.01,-0.42,4.21,2.44,-2.44,-242.165985,1138.52478,334.6229,-244.570663,1086.12646,328.661621,-248.422714,902.9379,300.568359,-226.135925,1292.24146,309.917419,-236.1688,1191.11951,333.0874,-231.066666,1241.74829,328.352875,-248.4339,949.801941,280.8991,-249.521057,989.87146,299.8308,-246.412933,858.3769,314.6822,-246.2084,1037.455,309.5595
3641485,0,1,0.17,-2.56,2.27,-1.63,-0.11,1,0.12,-1.06,-0.37,-0.4,0.9,0.01,-0.42,4.21,2.44,-2.38,-242.130417,1138.51147,334.6676,-244.58168,1086.08337,328.708954,-248.4268,902.9276,300.554626,-226.121063,1292.19592,309.924652,-236.120087,1191.09985,333.100616,-231.044815,1241.74707,328.383362,-246.266556,858.2239,314.923553,-249.287613,989.497131,298.9893,-248.77681,950.2947,281.096466,-246.21637,1037.43,309.5962
3641495,0,0.99,0.17,-2.96,2.11,-1.73,-0.11,1,0.13,-1.03,-0.28,-0.39,0.91,0.02,-0.42,4.09,2.38,-2.32,-242.122925,1138.49634,334.697876,-244.599808,1086.08191,328.7289,-248.3812,902.91394,300.598633,-226.151031,1292.1925,309.976563,-236.1517,1191.08716,333.163422,-231.05838,1241.73315,328.413025,-246.4146,858.3568,314.744324,-249.345413,989.492249,298.9691,-248.727921,950.2941,281.19577,-246.270172,1037.46179,309.575958
