Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
22311,-0.01,0.94,0.37,-3.27285719,1.77857137,-1.8814286,-0.02,1,0.11,-0.79,-0.02,-0.73,0.97,-0.08,-0.24,4.46,2.08,-2.56,-207.0804,1149.406,368.9059,-205.933243,1202.2937,370.473022,-206.897751,1304.97961,347.743835,-205.830933,1254.07056,367.739838,-199.694778,912.765869,364.116,-195.47728,868.895264,380.186035,-204.784637,1049.54822,347.6136,-202.547028,958.4826,337.5657,-205.4918,1098.023,359.2011,-203.3013,997.4821,343.150238
22321,-0.01,0.94,0.37,-3.28,1.72,-2.14,-0.01,1,0.12,-0.74,-0.16,-0.5,0.97,-0.08,-0.24,4.52,2.14,-2.56,-207.045959,1149.38635,368.8981,-205.962311,1202.29761,370.4125,-199.68692,912.7762,364.125275,-205.8069,1254.07227,367.7188,-206.856491,1304.98914,347.687317,-205.471588,1098.00427,359.265869,-195.434235,868.863342,380.218445,-204.8119,1049.55835,347.518219,-202.5269,958.4647,337.5403,-203.197433,997.476868,343.1771
22332,-0.01,0.94,0.36,-3.32,1.87,-1.91,-0.02,1,0.11,-0.69,-0.42,-0.7,0.97,-0.08,-0.24,4.52,2.14,-2.56,-207.011566,1149.3894,368.895447,-205.918777,1202.30322,370.47403,-199.704712,912.752136,364.089325,-205.81604,1254.05164,367.695,-205.386246,1098.024,359.278076,-206.864655,1305.00793,347.713776,-204.848114,1049.538,347.4705,-195.440521,868.812439,380.21347,-202.479446,958.4628,337.597168,-203.192444,997.536865,343.2102
22343,-0.01,0.94,0.37,-3.25,1.78,-2.2,-0.02,1,0.11,-0.61,-0.25,-0.66,0.97,-0.08,-0.24,4.58,2.14,-2.56,-207.0247,1149.34119,368.87326,-205.88089,1202.30774,370.4843,-205.422363,1097.9679,359.256744,-205.725861,1254.017,367.692871,-199.708771,912.7295,364.0763,-206.81282,1304.96008,347.705383,-195.380569,868.806,380.227356,-204.787781,1049.54089,347.512756,-202.453217,958.4908,337.556,-203.208984,997.4939,343.18808
22354,-0.01,0.94,0.37,-3.3,1.98,-2.04,-0.02,1.01,0.12,-0.54,-0.21,-0.39,0.97,-0.08,-0.24,4.58,2.26,-2.5,-207.012466,1149.323,368.870331,-205.947128,1202.2627,370.434875,-199.692154,912.7197,364.099152,-205.413666,1097.946,359.2501,-205.81543,1253.98779,367.6483,-206.89859,1304.91443,347.6852,-195.416977,868.7786,380.238159,-204.860779,1049.495,347.449066,-202.506134,958.399536,337.527985,-203.172943,997.46344,343.204
22363,-0.01,0.94,0.37,-3.14,1.74,-2.12,-0.02,1.01,0.11,-0.81,0.01,-0.53,0.97,-0.08,-0.24,4.52,2.26,-2.5,-207.0229,1149.32874,368.8579,-205.962784,1202.26831,370.3953,-205.809265,1254.01929,367.664063,-205.40538,1097.95435,359.27597,-199.68959,912.718262,364.0758,-206.88942,1304.93237,347.678558,-195.441528,868.769,380.1914,-204.810883,1049.547,347.4956,-202.4638,958.459045,337.616943,-203.173111,997.5237,343.1859
22373,-0.01,0.94,0.37,-3.04,1.76,-1.85,-0.01,1.01,0.11,-0.66,-0.16,-0.63,0.97,-0.08,-0.24,4.39,2.26,-2.44,-207.028717,1149.33826,368.858337,-205.818924,1254.03247,367.645874,-205.3993,1097.999,359.258,-205.941772,1202.26111,370.435547,-199.702744,912.735046,364.09903,-206.849472,1304.96851,347.6531,-195.463333,868.799438,380.202545,-204.751984,1049.51489,347.5538,-202.480087,958.430969,337.647766,-203.207428,997.4547,343.11557
22382,-0.01,0.94,0.37,-3.29,1.85,-1.98,-0.01,1,0.11,-0.78,-0.32,-0.73,0.97,-0.08,-0.24,4.33,2.2,-2.5,-207.030212,1149.34229,368.858826,-205.919815,1202.28931,370.438477,-205.44809,1097.94946,359.210876,-205.835373,1254.00952,367.65918,-199.652542,912.7582,364.121155,-206.8572,1305.01953,347.664124,-195.482147,868.8015,380.159943,-204.785,1049.55334,347.4826,-202.487747,958.4463,337.592041,-203.233383,997.468445,343.0679
22393,-0.01,0.94,0.36,-3.37,2.17,-2.01,-0.01,1,0.11,-0.89,-0.01,-0.24,0.97,-0.08,-0.24,4.39,2.2,-2.56,-207.03656,1149.36426,368.8447,-205.905,1202.318,370.436066,-205.419266,1097.96741,359.2413,-205.869476,1254.0304,367.6478,-199.680084,912.747864,364.111053,-206.911423,1304.99133,347.638916,-195.330673,868.8551,380.254181,-204.72496,1049.55676,347.488037,-202.4414,958.4631,337.6145,-203.205185,997.512268,343.1048
22403,-0.01,0.94,0.37,-3.4,2.05,-2.01,-0.02,1,0.1,-0.79,-0.37,-0.54,0.97,-0.08,-0.24,4.46,2.38,-2.56,-206.973618,1149.36609,368.8539,-205.821091,1254.092,367.6445,-205.3869,1098.01514,359.223175,-205.863541,1202.32764,370.4155,-206.8631,1305.02649,347.683929,-199.62175,912.7993,364.0927,-195.3754,868.8558,380.159821,-204.691559,1049.56445,347.505249,-202.406219,958.536865,337.6735,-203.204758,997.504944,343.078247
