Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
4962077,-0.08,0.35,0.94,-2.27,2.49,-0.66,-0.16,-0.07,0.97,-1.72,-0.36,0.51,0.48,-0.03,0.88,3.6,2.08,-1.16,-35.06879,1246.73511,-49.1804962,-1.48962855,1250.83533,-89.5942459,31.1241055,1251.684,-129.9602,-94.69924,1217.342,30.6990147,-172.898483,1152.12329,142.517685,-190.053284,1129.152,177.543228,-65.39842,1235.56519,-10.08474,-147.771729,1171.65527,102.741829,61.454113,1232.55908,-171.878372,-126.44416,1193.99707,69.85777
4962088,-0.08,0.35,0.94,-2.56,2.25,-0.35,-0.17,-0.07,0.97,-1.27,-0.34,0.89,0.48,-0.03,0.88,3.66,2.2,-1.16,-35.10744,1246.71753,-49.21706,-1.53221214,1250.85132,-89.72195,31.0232239,1251.69507,-130.10144,-94.84747,1217.31348,30.6233978,-172.8559,1152.09875,142.516922,-190.0466,1129.13147,177.526077,-65.4298859,1235.53308,-10.147337,-147.798035,1171.61926,102.729668,61.3703651,1232.50171,-171.9246,-126.373695,1193.93921,69.908905
4962098,-0.07,0.35,0.94,-2.19,2.01,-0.6,-0.16,-0.07,0.97,-1.01,-0.27,0.59,0.48,-0.03,0.88,3.66,2.38,-1.16,-35.16467,1246.71362,-49.267765,-94.83433,1217.31067,30.5476265,-1.61661351,1250.90283,-89.85773,30.944603,1251.683,-130.173416,-172.938492,1152.09167,142.423111,-65.49374,1235.54114,-10.1889973,-190.093384,1129.09534,177.49527,-147.792953,1171.60767,102.69828,61.2532921,1232.55566,-172.080933,-126.402885,1193.84668,69.8837357
4962108,-0.07,0.36,0.94,-2.06,2.26,-0.47,-0.16,-0.06,0.96,-0.95,-0.33,0.92,0.48,-0.04,0.88,3.66,2.44,-1.22,-35.2803154,1246.74866,-49.3584976,-94.9156,1217.34375,30.5196781,30.8356323,1251.7002,-130.252686,-1.71976113,1250.95032,-89.9336,-173.002151,1152.09924,142.375168,-65.52057,1235.54077,-10.2023535,-190.139725,1129.10352,177.448608,-147.789078,1171.61218,102.670906,61.1106529,1232.55237,-172.156128,-126.449936,1193.89819,69.87276
4962118,-0.07,0.35,0.94,-1.8,2.33,-0.6,-0.16,-0.06,0.96,-0.82,-0.46,0.99,0.48,-0.04,0.88,3.66,2.62,-1.1,-35.3363724,1246.81348,-49.4008369,-1.82834971,1250.98474,-89.97178,-94.94336,1217.37988,30.4912052,30.7129917,1251.756,-130.319885,-172.945618,1152.15,142.415314,-190.160126,1129.16809,177.413239,-65.56544,1235.654,-10.2195435,-147.827713,1171.64917,102.634377,61.0486641,1232.64771,-172.250458,-126.4145,1193.90845,69.81591
4962128,-0.07,0.35,0.93,-1.5,2.2,-0.53,-0.16,-0.06,0.97,-0.7,-0.25,0.69,0.48,-0.04,0.88,3.66,2.62,-1.1,-35.3889351,1246.88965,-49.451622,-1.89792609,1251.045,-90.03128,-94.9894257,1217.44507,30.4566936,30.66832,1251.80139,-130.386688,-172.991577,1152.194,142.3719,-65.65828,1235.70129,-10.2966442,-190.123947,1129.20532,177.415085,61.1318169,1232.85864,-172.134384,-147.7008,1171.34827,102.57135,-126.467621,1193.969,69.80712
4962139,-0.08,0.36,0.94,-1.62,2.4,-0.4,-0.16,-0.06,0.96,-0.84,-0.52,0.9,0.48,-0.04,0.87,3.72,2.69,-1.1,-35.5202942,1246.94263,-49.55358,-1.96795511,1251.10486,-90.0863953,-94.9846344,1217.5321,30.4298878,30.5302029,1251.88049,-130.47081,-172.975235,1152.21,142.383743,-65.72882,1235.77454,-10.3439932,-190.16745,1129.223,177.388123,61.0358543,1232.89355,-172.234131,-147.830643,1171.6427,102.660355,-126.516075,1194.01257,69.83253
4962148,-0.08,0.36,0.93,-1.79,2.57,-0.37,-0.16,-0.07,0.96,-0.93,-0.19,0.66,0.48,-0.03,0.87,3.6,2.81,-1.1,-35.5361176,1246.97424,-49.5377,-95.05061,1217.48828,30.4416218,30.491888,1251.86621,-130.520325,-2.01228666,1251.13049,-90.09941,-172.966309,1152.211,142.379318,-190.138565,1129.21924,177.386124,-65.79309,1235.76245,-10.3839321,60.9619,1232.92139,-172.259857,-147.884109,1171.63574,102.670227,-126.523506,1194.01428,69.82542
4962158,-0.08,0.36,0.93,-1.88,2.65,-0.4,-0.16,-0.07,0.96,-0.83,-0.4,0.92,0.48,-0.03,0.88,3.6,2.99,-1.28,-35.5691757,1247.01233,-49.58371,30.4004345,1251.93237,-130.5769,-2.07100344,1251.13721,-90.1172562,-95.0209,1217.507,30.44253,-172.9596,1152.21643,142.384155,-65.75494,1235.80017,-10.3392277,-189.9925,1129.20471,177.4709,60.8536148,1232.942,-172.341217,-147.836029,1171.68164,102.656441,-126.525192,1194.06628,69.75851
4962168,-0.08,0.36,0.93,-1.75,2.57,-0.29,-0.16,-0.06,0.96,-0.76,0.14,0.8,0.48,-0.03,0.88,3.6,2.99,-1.28,-35.6287041,1247.033,-49.6014,-2.15311718,1251.146,-90.14611,30.3155651,1251.96313,-130.6047,-95.08561,1217.53455,30.4208889,-172.94133,1152.17859,142.378143,-190.094879,1129.21008,177.38176,-65.85869,1235.81238,-10.4492731,-147.813232,1171.70178,102.695244,60.7120819,1232.91431,-172.481155,-126.568405,1194.12207,69.7073746
4962178,-0.07,0.36,0.93,-2.14,2.49,-0.16,-0.16,-0.06,0.96,-0.91,0.76,0.43,0.48,-0.04,0.88,3.48,3.11,-1.4,-35.7173576,1247.06628,-49.64245,30.2437077,1251.95361,-130.629166,-2.21269178,1251.17761,-90.18243,-95.11118,1217.55566,30.3913441,-172.984818,1152.17676,142.377853,-190.049713,1129.20715,177.4278,-65.8851242,1235.84509,-10.4372864,-147.884369,1171.73743,102.616676,60.6631966,1232.94812,-172.521774,-126.663177,1194.202,69.67019
4962189,-0.07,0.36,0.94,-2.14,2.93,-0.26,-0.16,-0.06,0.96,-1.09,1.21,0.79,0.49,-0.03,0.87,3.48,3.17,-1.46,-35.76921,1247.105,-49.6567574,30.201992,1252.0426,-130.662827,-2.26017737,1251.194,-90.17155,-95.15992,1217.58118,30.370985,-172.998734,1152.19141,142.38649,-190.082214,1129.17871,177.435715,-65.95563,1235.879,-10.4543209,-147.930557,1171.721,102.62175,60.6311951,1233.07617,-172.5152,-126.66156,1194.11743,69.77605
4962199,-0.08,0.36,0.93,-2.37,3.02,-0.37,-0.17,-0.06,0.95,-0.73,0.87,1.09,0.49,-0.04,0.87,3.48,3.17,-1.46,-35.8503761,1247.18,-49.6794968,30.0874767,1252.08044,-130.691116,-95.18224,1217.58838,30.3661079,-2.35672069,1251.22119,-90.17732,-173.025467,1152.22534,142.373718,-190.095062,1129.18835,177.421143,-65.9849243,1235.95374,-10.4363585,-147.908661,1171.76709,102.65889,60.4232864,1233.10022,-172.599152,-126.637367,1194.1095,69.82465
4962209,-0.08,0.36,0.93,-2.28,2.74,-0.29,-0.17,-0.06,0.96,-0.62,0.85,1.19,0.49,-0.03,0.87,3.23,3.05,-1.46,-35.9160233,1247.23779,-49.6884766,29.9685535,1252.15625,-130.7494,-2.440514,1251.28845,-90.18659,-95.24808,1217.6687,30.35277,-173.04657,1152.1936,142.373291,-190.051392,1129.23083,177.484283,-66.04575,1235.99158,-10.4400244,-148.0017,1171.829,102.562332,-126.624657,1194.09814,69.79311,60.0596924,1232.98779,-172.893845
4962219,-0.08,0.36,0.93,-2.3,2.69,-0.3,-0.17,-0.06,0.96,-0.63,0.4,1.25,0.49,-0.03,0.87,3.23,2.99,-1.4,-35.94943,1247.27283,-49.692543,29.967411,1252.17212,-130.721909,-95.2644348,1217.68225,30.3749943,-2.47845531,1251.34875,-90.23377,-172.980164,1152.2395,142.458969,-190.031143,1129.1759,177.472244,-66.08144,1236.02649,-10.4255314,-147.99144,1171.78333,102.634605,60.22592,1233.18335,-172.659073,-126.721352,1194.17114,69.808075
4962229,-0.08,0.36,0.93,-2.29,2.7,-0.53,-0.17,-0.06,0.96,-0.37,-0.11,1.29,0.49,-0.03,0.87,3.23,2.99,-1.4,-95.3229752,1217.70337,30.3438034,-36.0028572,1247.30359,-49.697094,29.8725319,1252.2511,-130.784836,-2.5264008,1251.36853,-90.2525558,-173.006638,1152.2157,142.422867,-189.963425,1129.20691,177.534851,-66.11418,1236.02563,-10.4113445,-147.9575,1171.80884,102.669312,60.1274872,1233.29443,-172.758926,-126.605568,1194.1427,69.94328
4962239,-0.08,0.36,0.93,-1.87,2.49,-0.34,-0.17,-0.06,0.96,-0.67,0.11,1.65,0.49,-0.03,0.87,3.36,2.87,-1.28,-95.3292,1217.70984,30.3409328,-2.55149651,1251.45068,-90.2653656,29.7688122,1252.29858,-130.850586,-173.022247,1152.22034,142.4147,-36.11826,1247.40869,-49.8406029,-189.989349,1129.19714,177.48053,-66.12228,1236.07544,-10.4287033,-148.038208,1171.84167,102.611069,60.05044,1233.35632,-172.823044,-126.708054,1194.22522,69.8296
4962249,-0.08,0.36,0.94,-1.74,2.43,-0.45,-0.17,-0.06,0.96,-0.73,0.11,1.21,0.49,-0.03,0.87,3.42,2.81,-1.16,-36.1013336,1247.38745,-49.7579765,29.7655926,1252.3667,-130.899445,-2.66220856,1251.451,-90.30515,-95.28406,1217.78223,30.3952274,-172.904648,1152.25269,142.496475,-189.926239,1129.19482,177.496857,-66.1525345,1236.12463,-10.4670506,-147.9717,1171.87341,102.667007,59.9812469,1233.36169,-172.824936,-126.659744,1194.23718,69.80044
4962259,-0.08,0.36,0.93,-1.97,2.62,-0.14,-0.17,-0.06,0.96,-1.04,0.41,1.4,0.48,-0.03,0.87,3.36,2.75,-1.04,-36.1626625,1247.44031,-49.79915,29.6076069,1252.3313,-130.903076,-2.67159629,1251.529,-90.33657,-95.34182,1217.79114,30.3716164,-172.879547,1152.258,142.483978,-189.917068,1129.20081,177.489685,-66.14675,1236.14221,-10.4587469,-147.993378,1171.90442,102.678413,59.8943024,1233.4032,-172.870178,-126.770988,1194.3075,69.7307358
