Elapsed Millisecond,IMU 1 - Acceleration X,IMU 1 - Acceleration Y,IMU 1 - Acceleration Z,IMU 1 - AngularVelocity X,IMU 1 - AngularVelocity Y,IMU 1 - AngularVelocity Z,IMU 2 - Acceleration X,IMU 2 - Acceleration Y,IMU 2 - Acceleration Z,IMU 2 - AngularVelocity X,IMU 2 - AngularVelocity Y,IMU 2 - AngularVelocity Z,IMU 3 - Acceleration X,IMU 3 - Acceleration Y,IMU 3 - Acceleration Z,IMU 3 - AngularVelocity X,IMU 3 - AngularVelocity Y,IMU 3 - AngularVelocity Z,Marker 1 - X,Marker 1 - Y,Marker 1 - Z,Marker 2 - X,Marker 2 - Y,Marker 2 - Z,Marker 3 - X,Marker 3 - Y,Marker 3 - Z,Marker 4 - X,Marker 4 - Y,Marker 4 - Z,Marker 5 - X,Marker 5 - Y,Marker 5 - Z,Marker 6 - X,Marker 6 - Y,Marker 6 - Z,Marker 7 - X,Marker 7 - Y,Marker 7 - Z,Marker 8 - X,Marker 8 - Y,Marker 8 - Z,Marker 9 - X,Marker 9 - Y,Marker 9 - Z,Marker 10 - X,Marker 10 - Y,Marker 10 - Z
4785320,0.11,0.99,0.2,-5.93,1.41,-2.25,0.01,0.98,0.24,-5.14,11.18,1.47,0.88,-0.11,-0.46,4.88,-5,-2.38,-272.000824,1319.40332,257.625275,-269.338959,1269.00635,252.780716,-259.7062,1086.83569,210.334442,-271.948639,1372.26868,256.004,-270.4665,1470.13647,216.059677,-258.158752,1043.81946,211.893066,-271.546234,1424.1615,246.71077,-260.0884,1131.71,205.914063,-265.804565,1216.91528,242.705963,-263.476349,1165.65784,219.096771
4785329,0.11,0.98,0.2,-5.46,3.23,-2.3,0.01,0.98,0.24,-5.53,12.44,2.03,0.88,-0.11,-0.46,4.88,-5,-2.38,-272.000824,1319.40332,257.625275,-269.338959,1269.00635,252.780716,-259.7062,1086.83569,210.334442,-271.948639,1372.26868,256.004,-270.4665,1470.13647,216.059677,-258.158752,1043.81946,211.893066,-271.546234,1424.1615,246.71077,-260.0884,1131.71,205.914063,-265.804565,1216.91528,242.705963,-263.476349,1165.65784,219.096771
4785339,0.11,0.99,0.2,-5.09,4.08,-2.19,0,0.98,0.24,-6.33,14.58,2.71,0.88,-0.11,-0.47,3.78,-5.13,-2.75,-272.093536,1319.81555,257.141174,-259.844238,1087.03918,210.444534,-270.635925,1470.50464,215.237625,-258.2929,1044.007,212.078659,-272.030548,1372.681,255.375946,-271.554749,1424.636,246.020615,-265.880829,1217.36707,242.783,-269.744141,1269.52454,252.1816,-260.134766,1131.78577,206.126755,-263.638763,1165.9104,219.03331
4785349,0.11,0.98,0.21,-4.26,4.88,-1.79,0,0.98,0.24,-6.67,15.17,3.34,0.89,-0.11,-0.47,1.71,-5.86,-3.42,-272.093536,1319.81555,257.141174,-259.844238,1087.03918,210.444534,-270.635925,1470.50464,215.237625,-258.2929,1044.007,212.078659,-272.030548,1372.681,255.375946,-271.554749,1424.636,246.020615,-265.880829,1217.36707,242.783,-269.744141,1269.52454,252.1816,-260.134766,1131.78577,206.126755,-263.638763,1165.9104,219.03331
4785359,0.11,0.99,0.2,-3.32,6.32,-1.71,0,0.98,0.24,-7.03,16.11,3.73,0.89,-0.11,-0.47,0.85,-6.29,-3.72,-271.959473,1320.17432,256.555176,-259.88623,1087.21179,210.492966,-269.4922,1269.76807,251.910736,-271.963531,1372.99353,254.655411,-270.6752,1470.73059,214.444382,-258.296967,1044.06714,212.238129,-271.578247,1424.9646,245.19725,-265.759033,1217.54382,242.4321,-263.642761,1166.08691,219.00206,-260.175751,1131.92236,206.148361
4785369,0.11,0.99,0.2,-3.35,7.03,-1.45,0,0.98,0.24,-8.03,17.62,4.01,0.89,-0.11,-0.46,0.85,-6.29,-3.72,-271.8945,1320.32422,256.2229,-259.853577,1087.28491,210.547119,-269.439178,1269.90967,251.676865,-271.87442,1373.1283,254.298813,-258.290253,1044.07324,212.322754,-270.726685,1470.86682,213.912888,-271.520844,1425.07813,244.78476,-265.732239,1217.801,242.248413,-260.208252,1132.0437,206.008072,-263.6029,1166.27075,218.933517
4785380,0.11,0.99,0.2,-3.42,8.63,-1.28,0,0.98,0.24,-8.62,18.4,4.19,0.88,-0.1,-0.46,-0.73,-6.53,-4.21,-271.718231,1320.469,255.935226,-259.8199,1087.2478,210.5636,-271.7383,1373.264,253.892838,-270.7369,1470.9187,213.447311,-258.178253,1044.05481,212.435043,-269.3068,1270.0564,251.481781,-271.352051,1425.17786,244.359192,-265.7294,1218.00879,241.998627,-263.4536,1166.40979,218.952438,-260.155334,1132.11438,206.08876
4785390,0.11,0.99,0.2,-3.75,9.32,-1.2,0,0.98,0.24,-10.12,19.2,4.31,0.88,-0.1,-0.46,-1.59,-6.41,-4.46,-259.762,1087.31213,210.593842,-271.637,1320.643,255.595749,-269.16,1270.21082,251.254242,-271.57608,1373.45142,253.55954,-258.189362,1044.14441,212.418259,-265.582977,1218.23254,242.145752,-271.25473,1425.36584,243.924759,-271.029327,1471.05225,212.675491,-260.1693,1132.13318,206.16922,-263.5143,1166.5592,218.9409
4785400,0.11,0.99,0.2,-3.49,10.05,-1.13,0,0.97,0.25,-10.53,19.3,4.07,0.88,-0.1,-0.46,-1.59,-6.41,-4.46,-271.463654,1320.90442,255.264328,-259.68222,1087.43079,210.633148,-258.127869,1044.22876,212.469116,-269.0509,1270.44971,250.989853,-271.347168,1373.593,253.163818,-270.830048,1471.23462,212.305542,-265.444672,1218.36963,241.985184,-271.13736,1425.566,243.416229,-263.391754,1166.66309,218.858337,-260.074432,1132.3092,206.155548
4785410,0.1,0.99,0.2,-4.21,11.23,-0.87,0,0.97,0.24,-10.67,19.32,4.07,0.88,-0.1,-0.46,-2.99,-6.04,-4.82,-259.5963,1087.58325,210.644943,-271.31604,1321.09583,254.918732,-268.922882,1270.68115,250.728821,-271.276459,1373.85486,252.710312,-258.051483,1044.25208,212.517441,-270.89386,1471.378,211.735672,-265.3233,1218.56323,241.87532,-271.0377,1425.83508,242.84993,-263.190216,1166.78186,218.845474,-259.983215,1132.44128,206.007782
4785420,0.1,0.99,0.19,-4.79,11.34,-0.74,0,0.97,0.25,-11.84,20.21,3.89,0.88,-0.1,-0.46,-3.54,-5.62,-5,-271.1903,1321.35522,254.567062,-268.720062,1270.90283,250.434479,-259.539429,1087.73389,210.651779,-271.114,1374.02844,252.254532,-257.983643,1044.42407,212.568787,-270.880981,1471.59412,211.171448,-270.877625,1425.981,242.429688,-265.158173,1218.79419,241.700333,-260.00882,1132.53162,205.988312,-263.1405,1166.99573,218.715439
4785430,0.1,0.99,0.19,-5.86,11.21,-0.79,0,0.97,0.24,-12.58,20.57,3.18,0.87,-0.09,-0.46,-3.6,-5,-5.13,-270.9881,1321.61316,254.19548,-268.572266,1271.19507,250.184769,-259.399841,1087.84924,210.648682,-270.843658,1374.27551,251.855255,-270.746765,1471.73267,210.600418,-257.900421,1044.49524,212.611115,-270.7192,1426.228,241.942,-264.95224,1218.74756,241.46817,-259.8089,1132.67542,205.955673,-262.959259,1167.15149,218.682678
4785440,0.1,0.98,0.2,-8.25,11.12,-0.73,0,0.97,0.24,-13.31,21.15,2.82,0.88,-0.09,-0.45,-2.93,-4.39,-5.07,-268.430939,1271.34326,249.901749,-270.801453,1321.82886,253.819244,-259.309662,1087.9679,210.606659,-270.6848,1374.52136,251.344711,-257.736633,1044.56946,212.561661,-270.50705,1426.41333,241.394623,-270.6388,1471.82654,210.039444,-264.850677,1218.95142,241.268112,-259.7011,1132.86035,205.9077,-262.902771,1167.31531,218.458038
4785451,0.1,0.98,0.21,-7.82,11.92,-0.59,0,0.97,0.24,-14.28,23.58,2.43,0.89,-0.1,-0.44,-2.62,-3.78,-5.07,-268.195679,1271.46362,249.663269,-270.592773,1321.99573,253.439484,-259.100128,1088.06873,210.598785,-257.551453,1044.68652,212.552292,-270.535828,1374.69641,250.805313,-270.57843,1471.91345,209.313568,-270.333557,1426.51172,240.806992,-259.659241,1133.08081,205.66333,-264.6345,1219.06738,241.127747,-262.715057,1167.42493,218.3337
4785461,0.09,0.98,0.22,-6.93,12.89,-0.53,0,0.97,0.24,-14.94,24.93,2.68,0.89,-0.1,-0.43,-3.17,-3.6,-5.31,-267.935028,1271.59058,249.344238,-270.2907,1322.11047,253.032516,-258.943237,1088.17822,210.544846,-257.426971,1044.67639,212.512939,-270.437836,1471.93262,208.603378,-270.043884,1426.636,240.2405,-264.468781,1219.29871,240.939255,-270.612854,1374.835,249.941223,-259.502625,1133.22217,205.434219,-262.6659,1167.57751,218.126892
4785471,0.09,0.98,0.21,-6.55,13.12,-0.6,-0.01,0.97,0.26,-17.32,26.34,2.35,0.89,-0.09,-0.43,-3.97,-4.03,-5.74,-270.01474,1322.25391,252.635361,-267.6447,1271.735,249.054184,-258.696716,1088.206,210.4848,-257.1871,1044.79944,212.449753,-269.789825,1426.72925,239.538589,-270.170074,1471.99438,207.897659,-270.0107,1374.95984,249.684555,-264.2782,1219.4303,240.655624,-259.36908,1133.40234,205.319046,-262.38092,1167.60852,218.092087
4785481,0.09,0.98,0.22,-6.2,13.08,-0.89,-0.01,0.96,0.27,-18.84,26.39,2.16,0.89,-0.09,-0.44,-4.64,-4.46,-6.1,-269.730682,1322.39307,252.20639,-267.386383,1271.907,248.725021,-258.5164,1088.29944,210.491119,-270.100372,1472.013,207.126312,-256.936951,1044.88354,212.5103,-269.670166,1375.18262,249.188629,-269.502838,1426.89319,238.8564,-264.112,1219.53955,240.344528,-259.077148,1133.46362,205.405609,-262.162323,1167.8645,217.825027
4785492,0.09,0.98,0.21,-6.55,12.51,-1.17,-0.01,0.97,0.27,-19.75,26.2,1.59,0.89,-0.09,-0.44,-4.82,-4.82,-6.23,-269.471466,1322.56323,251.800674,-267.135651,1272.05444,248.398636,-258.332,1088.37024,210.454971,-269.815582,1472.14526,206.392059,-256.777771,1044.93835,212.487991,-269.243134,1427.03857,238.231583,-269.4471,1375.31323,248.6366,-263.804749,1219.75854,240.1529,-258.952179,1133.52307,205.247238,-261.9664,1167.95349,217.711578
4785501,0.09,0.98,0.21,-6.75,11.94,-1.62,-0.02,0.95,0.31,-19.06,23.21,0.66,0.89,-0.08,-0.44,-4.52,-4.82,-6.35,-269.242157,1322.77393,251.408035,-258.2006,1088.47754,210.4267,-266.934723,1272.2699,248.102432,-269.738,1472.24487,205.601974,-256.597076,1045.03223,212.503586,-268.917419,1427.25378,237.544617,-269.178558,1375.53809,248.117462,-263.6156,1219.91455,239.889252,-258.7923,1133.61462,205.4297,-261.809052,1168.00183,217.61615
4785511,0.08,0.98,0.21,-6.38,11,-2.17,-0.03,0.95,0.32,-17.52,20.82,0.18,0.89,-0.08,-0.44,-2.5,-5,-6.04,-268.996368,1323.03052,250.969162,-258.062775,1088.57959,210.396561,-266.725281,1272.46191,247.778381,-269.634033,1472.35388,204.802124,-256.516968,1045.20313,212.473785,-268.987946,1375.71545,247.590851,-268.686432,1427.456,236.837967,-258.511566,1133.71069,205.373581,-263.3176,1219.85791,239.700989,-261.570679,1168.05273,217.524368
4785521,0.08,0.99,0.21,-7.1,9.76,-3.03,-0.03,0.94,0.33,-15.82,18.62,-0.02,0.89,-0.08,-0.43,-2.5,-5,-6.04,-268.7425,1323.23962,250.575638,-266.419525,1272.68726,247.533035,-257.940063,1088.71265,210.3574,-256.445648,1045.27332,212.430542,-269.444855,1472.43494,203.982941,-268.6912,1375.88281,247.099182,-268.462524,1427.63855,236.171753,-258.387329,1133.77136,205.345917,-263.0563,1220.23267,239.459686,-261.4154,1168.17847,217.354126
4785531,0.08,0.99,0.21,-7.77,9.23,-3.17,-0.07,0.93,0.32,-12.73,12.92,-0.35,0.89,-0.08,-0.42,-1.89,-4.7,-5.86,-268.4434,1323.43066,250.146484,-257.859619,1088.80127,210.3061,-266.181732,1272.8606,247.227676,-268.3815,1376.05444,246.629364,-269.302979,1472.50989,203.302811,-256.3254,1045.42407,212.421341,-268.016663,1427.84009,235.658615,-262.9127,1220.43555,239.186661,-258.1957,1133.97144,205.306534,-261.26828,1168.23181,217.207169
4785541,0.08,0.98,0.21,-7.62,8.9,-3.01,-0.06,0.94,0.32,-11.16,10.81,-0.58,0.9,-0.06,-0.41,-1.34,-3.17,-5,-268.1517,1323.59814,249.785034,-257.7505,1088.89331,210.25589,-268.9928,1472.54944,202.7129,-265.876526,1273.02063,246.9574,-256.154633,1045.461,212.415192,-268.0328,1376.20447,246.24675,-267.6947,1427.97913,235.135,-262.654236,1220.56848,239.0511,-258.042267,1134.00391,205.176819,-261.0925,1168.37524,217.111984
4785552,0.07,0.98,0.22,-6.94,7.28,-2.82,-0.07,0.95,0.3,-11.06,6.81,-1.61,0.9,-0.06,-0.41,-1.34,-3.17,-5,-267.9459,1323.71472,249.438644,-257.539978,1088.97607,210.196548,-255.999069,1045.534,212.378128,-268.805145,1472.59937,202.059784,-265.61322,1273.12231,246.698151,-267.771332,1376.319,245.8688,-267.436462,1428.0564,234.634888,-262.4207,1220.80579,238.858368,-257.852966,1134.09033,204.995422,-260.8919,1168.47253,216.99
4785563,0.06,0.98,0.23,-6.01,6.18,-2.46,-0.07,0.95,0.3,-10.83,5.38,-2.18,0.91,-0.05,-0.41,0.55,-2.14,-3.6,-267.6895,1323.80518,249.128189,-265.382965,1273.24243,246.458878,-257.3794,1089.0083,210.1579,-268.575165,1472.61047,201.5369,-255.874039,1045.52686,212.323883,-267.502075,1376.43823,245.463684,-262.2724,1220.94348,238.576645,-267.251434,1428.12708,234.161652,-257.721954,1134.1272,204.900345,-260.7468,1168.50452,216.920975
